"","Ost_contr_8","Ost_dif_8","Ost_contr_9","Ost_dif_9","Ost_contr_11","Ost_dif_11","Ost_contr_12","Ost_dif_12","Ost_contr_20","Ost_dif_20","Ost_contr_22","Ost_dif_22","VIC_contr_213","VIC_dif_213","VIC_contr_431","VIC_dif_431","VIC_contr_432","VIC_dif_432","VIC_contr_482","VIC_dif_482","VIC_contr_494","VIC_dif_494"
"ILF3",59485.4,49429,59038.9,51334.8,87970.8,74492.2,74511.3,65909.1,65454.7,57915.3,69580,60210.8,63795.6,72771.1,21663,18625.8,21809.6,17875.8,55877.2,53726.4,72900.5,58888
"ILK",47459.2,54503.9,52520.4,44382.5,40012.1,38288.2,37125,35378.7,57398.1,64946.7,42039,47281.3,42662.9,51120.8,52936.9,55458.1,28962.9,46414.8,40020.2,44848.8,51245.3,69014
"ILKAP",13875.7,9806.78,9823.68,7673.06,19254.9,13473.2,20614.8,12691.1,15092.5,11008.2,16325.3,10399.6,23392,12788.2,8502.33,14397.8,14476.4,15730.9,16955.6,9513.98,18910.7,13434
"ILVBL",17110.2,16785.6,17582.6,15840.2,14554.9,15162.9,16120.6,16038.3,16368.4,16470.4,15967.7,16510.3,13820,15678.3,12997.3,15486.5,12897.1,13580.8,12539,12351.7,14900.2,17344.1
"IMMT",80632,75101.9,83347.1,80572.2,77565.6,75564.4,67513.4,80649.6,79338.2,86398.7,80021.8,78707.2,56246.9,90940,41477.7,54362.8,48685.2,46346.8,49880.4,64915.2,65656.4,71977.7
"IMP3",2768.5,1454.44,1257.76,2067.61,1829.21,1840.4,3573.29,3244.92,1153.78,1074.27,1580.22,1472.07,1820.94,1742.88,458.465,NA,NA,NA,1814.04,1251.26,1514.72,1587.55
"IMPA1",24204.9,23448.2,32056.6,28954.8,30822.9,33019.8,19722.1,24194.8,30405.3,34872.8,27450,30585.5,16096.6,29957.5,21439.8,43919.5,30841.9,44302.3,18755.9,28524.1,24285.5,28216
"IMPACT",20249.2,14163.3,12641.5,13805.5,10091.5,10547.1,12831,9295.57,8845.86,11549.9,14783.3,7723.51,10079,13934.9,5285.39,13728.1,11610.6,13781.3,7095.91,12798.6,9774.14,12131.8
"IMPDH1",4437.75,6379.88,2963.84,6104.47,3183.03,4720.05,3597.02,5330.53,3822.46,3126.92,3712.42,4486.5,3493.04,5391.96,4639.65,4564.99,5798.06,5922.39,5042.75,8337.96,5822.86,5360.68
"IMPDH1;IMPDH2",1654.65,2212.37,2468.31,765.898,4935.42,3190.01,1659.05,2155.29,4884.67,3069.35,1783.15,1571.98,6841.46,3464.98,7666.89,3100.18,4163.68,3287.42,13684.7,3757.02,4519.78,4151.4
"IMPDH2",41797.6,32311.8,39717,30598,63759.9,62782.7,53678.4,52605.7,42899.2,30683.4,41172.9,30777.3,40977.8,45571.2,49849.9,48911.4,62409,50258.5,46284.9,49001.1,56632.3,43123.7
"INA",2817.26,3125.81,3260.35,2370.64,2441.72,2820.05,2736.11,2347.44,13896.3,4705.14,4188.55,3369.27,1673.59,2639.39,2067.23,3891.75,2567.05,4446.25,723.492,1762.7,1413.13,3280.49
"INF2",30715.9,36497.6,33886.9,32036.8,32858.9,51990.3,39524,47914.5,32070.7,36822.4,32168,41706.7,25903.3,16860.4,20712.1,15165.3,29534,17022.1,24011.1,39566.1,24846.8,27922.9
"INPP1",2488.79,2661.98,5050.33,2977.48,4021.24,1832.52,2684.36,2444.45,4028.84,2869.23,4047.86,3749.48,1430.36,1476.07,2799.68,2492.44,1745.65,1819.5,2078.69,1454.24,2178.53,2065.07
"INPP4A",1710.53,1918.93,1616.64,1484.28,1250.21,883.434,1697.92,1509.6,1216.6,965.68,948.166,1189.07,641.796,913.669,1734.52,1343.97,1683.02,1482.49,502.635,893.922,869.693,983.919
"INPP4B",531.928,1055.59,NA,244.607,1070.79,1607.41,335.368,665.271,1107.52,647.696,233.765,1186.51,1503.19,2282.73,1226.13,870.225,559.763,592.207,883.526,1238.78,727.565,841.957
"INPP5K",6062.6,4984.99,5595.06,5205.57,5017.33,5263.25,4334.5,3400.56,4735.64,4944.3,5615.07,4687.77,3002.66,8734.05,4181.63,6714.86,4961.05,5768.07,3426.77,5597.27,5272.28,4852.95
"INPPL1",3981.65,4106.86,5620.44,5453.02,3643.1,4239.77,2979.7,3528.86,6592.42,5113.49,4260.72,3835.94,2167.78,2247.82,4518.13,4095.45,5284.52,4944.64,2741.92,3852.48,3660.29,4163.9
"INTS1",1138.74,938.855,895.04,1174.56,653.374,681.232,953.356,877.908,822.045,1103.99,479.315,725.991,774.344,1787.73,NA,NA,NA,NA,505.928,1372.92,718.318,1328.47
"INTS10",541.196,408,598.601,828.711,558.36,764.759,897.003,799.393,392.167,541.322,493.526,547.753,603.332,465.735,NA,NA,NA,NA,399.937,369.701,617.9,607.209
"INTS11",1597.72,1055.56,965.648,827.966,NA,1674.08,1568.44,1071.09,1680.48,1537.63,2915.93,926.039,1582.24,841.369,432.628,NA,790.812,815.324,2887.82,683.397,2075.4,1250.32
"INTS13",1478.26,1160.63,1104.16,1619.07,1874.57,1584.76,2183.33,2208.12,2081.28,1228.24,1456.96,1841.4,1173.03,1143.74,575.696,1905.61,710.671,1221.66,1168.46,1915.51,1827.46,1282.82
"INTS14",3490.31,2227.01,2344.48,2756.71,2995.28,3592.71,3969.95,3219.96,2662.26,1952.12,2501,2369.2,1841.03,2839.13,353.103,1377.79,1157.94,1179.64,1321.16,2310.41,2167.64,2980.3
"INTS2",654.78,1131.72,841.892,1623.15,971.02,1266.46,1254.88,1127.3,1429.32,739.534,689.402,622.038,1708.69,1148.6,NA,626.932,NA,NA,1199.17,395.452,1630.44,1663.22
"INTS3",1681.46,1325.2,1556.56,1672.22,1678.89,1733.85,2540.34,2059.06,1185.41,1260.88,1830.69,2097.07,1394.29,480.653,2698.84,NA,2147.07,1336.48,1059.02,1985.98,1478.07,2055.88
"INTS6",315.198,950.185,809.635,670.8,571.43,492.792,635.898,917.301,837.419,887.501,863.364,318.79,793.645,396.265,NA,NA,NA,NA,1428.92,NA,213.783,272.219
"INTS7",1054.83,1215.82,1136.41,765.489,1181.46,1132.41,1403.27,1402.61,963.729,866.477,1315.1,925.438,1357.49,1194.92,625.519,568.929,527.221,NA,675.824,1041.04,758.164,937.171
"INTS9",1146.56,1679.65,3028.86,2247.88,1798.09,2309.42,1729.23,1309.92,1403.66,1876.33,1539.01,2008.11,2413.86,1220.15,1459.8,818.405,346.42,NA,1931.81,1688.65,1242.96,2270.58
"IP6K1",964.764,963.641,1268.59,707.897,996.106,902.345,777.944,1165.56,624.407,578.377,1146.36,1245.55,443.467,1334.54,599.383,1063.87,557.242,1022.59,148.973,1001.23,149.616,678.651
"IPO11",1773.2,1900.93,1399.88,1768.26,1503.29,1921.21,2168.07,2462.89,1995.14,2275.02,2478.87,2171.35,1927.03,2070.12,2039.46,2661.93,2477.49,3040.77,1771.49,1983.16,2451.68,2175.11
"IPO13",3206.38,3204.37,2982.45,4219.35,2037.01,3137.43,3029.26,2551.56,2429.61,3441.45,4072.69,3857.76,2539.82,3991.04,2501.57,2363.28,3683.24,4195.27,2139.35,3032.93,2046.1,3662.92
"IPO4",16553.2,8708.25,16263.8,9787.35,17332.4,19205.6,15507.9,12684.1,14319.7,8305.53,18955.6,12699.6,18498.4,15918.3,11989.7,10265.9,15448.9,13440.8,18091.6,16159.9,20294.9,16124.6
"IPO5",55378.5,49035.8,54834.5,38252.2,46951.3,51103.3,40500.6,39831.6,65748.8,52866.9,64043,55432.9,54174,60627.7,49266,48905.7,75797.6,58293.9,56185,59388.3,74950.4,61361.2
"IPO7",21959.1,24233.8,16167.2,23475.2,13889.3,22404.4,17184.1,16571.6,21614.1,22167.7,17905.7,17895.4,13615.5,19865.5,12819.6,17458.2,20386.4,20424.8,16186,21424.7,16964.9,16683.2
"IPO8",3102.2,3401.2,4892.28,2780.71,4773.02,4478.85,5286.81,3058.15,5521.46,5502.44,6027.05,3362.19,3498.62,4733.58,6922.66,3524.31,4617.67,5053.19,7689.25,4961.74,5110.73,7414.75
"IPO9",6492.02,6479.65,6900.93,7426.26,6986.09,8881.17,6711.18,6801.65,7889.2,8842.95,7654.57,7501.65,6717.56,7023.29,6765.72,5660.74,6849.27,6604.22,7392.35,7102.64,6632.87,7734.92
"IQGAP1",126995,158192,148363,139432,103648,144820,160734,173979,153009,178638,157841,158342,136672,168495,155483,161231,156529,160716,146165,163118,149659,155178
"IQGAP1;IQGAP3",6166.45,11310.9,5932.15,9677.59,2547.96,8529.49,6227.9,6844.21,5946.19,6065.29,7926.82,6777.98,6908.45,8820.66,5334.63,8505.54,9212.98,8856.7,2752.46,6480.45,7688.96,4095.31
"IQGAP3",1311.73,872.874,847.37,864.88,1700.65,1194.23,2947.27,1405.96,1206.18,919.742,1414.6,1310.98,904.355,776.768,4454.18,1678.88,1560.1,981.255,562.359,446.953,1279.12,669.496
"IQSEC1",8926.73,7883.95,9301.44,11849.6,7884.69,8919.13,10509,10856.3,8730.45,7631.79,10529.3,7449.56,7532.94,6172.45,4194.75,5837.71,10305.9,7851.13,5147.15,10337.5,4968.6,9049.79
"IQSEC2",1309.39,2620.77,1020.46,2715.18,1890.36,1294.2,1599.69,1397.87,1194.31,1763.84,1524.88,2597.64,1272.63,1653.13,1105.03,798.663,1627.08,NA,2149.59,NA,901.197,1412.35
"IRAG1",NA,1792.71,1344.49,1400.99,NA,507.358,NA,NA,1227.37,1628.43,1689.11,2378.82,1548.81,8208.07,3207.58,3218.26,1664.27,3477.8,1177.93,4586.2,1168.61,7366.31
"IRAK1",1412.5,1995.75,1223.3,1377.97,963.243,1918.27,1721.54,2729.22,1384.09,1857.54,1638.68,1349.03,1475.93,1881.91,952.836,2681.02,1911.36,2388.95,839.788,2109.76,1269.55,1973.59
"IRAK4",5494.68,4856.72,5722.95,5429.97,4795.76,7087.72,6394.68,6627.02,3909.91,4920.82,6226.88,5403.45,1751.8,4613.52,2280.81,6286.48,2850.07,4687.84,2169.71,4534.31,2829.54,4379.34
"IREB2",1308.62,1374.68,1085.42,1335.92,646.844,1288.89,550.325,1414.82,1271.28,1706.63,1581.96,1095.01,1090.9,1238.78,966.706,732.476,1372.85,883.658,1425.7,1423.46,1547.05,1062.73
"IRF2BP1",966.407,NA,739.202,1062.71,2093.65,498.82,1179.77,920.314,1292.49,1145.71,855.65,849.538,456.979,523.585,538.646,1232.32,774.718,246.794,939.641,697.404,687.085,375.647
"IRF2BP2",1063,2302.98,1783.74,1089.28,1976.63,1172.77,778.278,1113.08,1399.02,605.708,936.004,748.311,476.957,944.876,263.035,1274.24,614.404,481.765,486.728,974.385,799.727,675.367
"IRF2BPL",26771,19265.7,29665.5,32400.7,92664.9,38518,55914.8,46667.6,55543.3,21597.3,42106.8,21034.4,56299.5,36541.6,58100.6,40488,46916.8,48280.3,36864.7,32079.9,72962.9,26082.7
"IRF6",NA,630.137,749.146,1042.37,NA,NA,NA,NA,NA,454.985,NA,830.393,1219.34,1798.99,747.154,547.537,569.934,1265.25,722.492,2335.85,1854.89,3290.32
"IRGQ",3703.5,2941.78,5249.49,2448.14,5642.96,3933.68,2571.53,2228.97,6782.35,6583.28,4736.38,3723.74,7668.35,4677.25,6860.62,2518,5833.63,3851.64,8941.26,4637.39,7743.7,6515.8
"IRS1",2067.03,1388.16,2018.85,1351.42,2432.55,2354.33,3659.55,2799.64,1771.6,534.635,2039.14,916.742,860.138,940.711,907.631,2560.24,434.005,NA,778.781,403.426,842.901,1261.07
"IRS2",1438.65,2969.97,383.52,2899.26,NA,2260.12,NA,2185.69,463.237,3417.02,NA,1337.29,602.507,5975.16,504.781,7209.96,505.777,6247.93,932.868,5432.58,736.168,6250.7
"ISCU",13475.4,10595,11746.8,9728.67,9388.23,10184.2,9651.87,12554.9,11298.2,9351.6,9354.83,11950.9,5433.97,11739,6452.44,9824.01,4829.73,9379.74,6423.44,9051.02,7057.13,6112.57
"ISG15",5009.28,14242,8867.69,6214.87,5296.8,5995.76,3480.42,2333.92,9789.29,30413.8,12825.1,5801.07,10638.4,8251.86,53289.9,54466.2,10631.1,27621.4,6834.99,6410.98,9978.72,8836.99
"ISLR",4510.3,2392.05,5115.26,3045.87,8573.45,6059.34,6934.19,5649.61,983.016,2046.5,2607.22,1719.59,8345.79,3134.39,5234.8,985.549,2921.87,2101.42,6110.91,3430.93,8905.65,7892.12
"ISOC1",4199.68,4269.34,3150.99,4855.39,3763.54,4705.53,4710.24,4222.59,3266.12,4309.46,3960.64,5088.64,6528.22,8096.38,3077.75,4312.54,2915.77,3821.36,5760.35,7030.19,5893.33,6909.87
"ISOC2",17011.5,13381.7,18075.6,14068.7,12829.1,14278.4,16048.3,26333.4,22235.6,16605.2,23670.6,23369.1,18510.1,19918.5,16626.1,20096.1,9938.5,17646.2,11860.6,16776.3,13135.1,20949.3
"IST1",10142.4,10487.3,10122.8,14000.6,14252.5,11001,8431.87,10507.2,13310.4,13386,13060.4,15065.8,14513.6,12348.9,17636.7,10003.6,11053,13031.5,16717.8,11927.8,13583.5,12736.7
"ISY1",1107.24,453.559,1352.37,1022.8,2801.51,2316.84,2295.06,1547.67,1611.76,778.09,1560.76,1141.85,1594.87,1068.94,NA,NA,NA,NA,528.967,2278.35,2071.75,1864.84
"ISYNA1",1817.95,2119.93,1200.86,1612.71,3412.31,2069.98,2038.87,1149.27,1330.24,1218.32,2516.3,NA,2618.47,1199.68,8632.4,2072.16,1535.42,1577.36,2075.15,1149.09,3612.62,2861.97
"ITCH",5168.5,4269.81,4361.5,2920.24,3949.86,5698.17,4806.68,3467.96,5785.85,5172.5,5325.39,4892.24,4563.59,2883.66,3727.74,2492.48,5207.14,3059.62,3916.9,4080.51,4248.46,5103.8
"ITFG1",2564.01,2996.85,2863.96,2067.65,1669.13,2656.99,1500.36,1874.79,2790.76,2359.3,3932.48,2333.08,2804.36,2197.94,1606.14,1263.74,2196.44,1746.57,1128.82,2534.98,2263,1572.82
"ITFG2",291.62,794.367,761.775,390.601,529.591,1249.29,714.672,470.792,290.041,227.332,150.743,375.897,NA,442.632,167.426,234.274,345.207,440.827,489.833,527.336,406.903,316.516
"ITGA1",8555.79,11879.4,10216.9,10210.6,5031.67,7939.66,6283,10883.6,5138.81,9983.47,5875.54,13221.8,4661.9,8563.41,8982.19,8961.07,4201.17,6285.5,3728.09,8206.61,4918.12,7024.4
"ITGA10",1797.15,4429.31,470.842,2712.64,2507.41,10041.2,1942.29,9222.79,1815.89,5882.45,3257.22,11529.4,485.075,1571.1,971.053,2806.15,1156.89,558.135,369.964,7402.52,593.576,3792.21
"ITGA11",55355.8,27909.5,50040.2,30114.9,33731.1,25754.3,35339.5,29838.9,57537,39746.2,36162.7,28382.2,31332.8,11306,52079.2,12518.3,33248.6,18133.6,21859.4,30403.1,37157,25863.4
"ITGA2",4942.64,3664.21,4747.2,4145.2,5742.91,3273.67,10351.7,4751.58,6590.45,4763.17,6328.19,4009.86,87727.5,134173,65856.1,112878,125968,138364,90504.5,100281,89174.6,70820.6
"ITGA3",16782.4,15801.1,14170.4,12077.1,13800.4,20549.9,22551.9,28801.1,18753.9,18586.8,17689.2,21622.8,30087.8,44504,16951.3,18561.6,31099.6,28040.5,30672.8,53145.1,37695,33864.4
"ITGA4",2362.73,1792.3,1313.37,681.159,1268.77,3336.54,3574.93,3122.74,2404.15,1798.11,2187.89,2190.03,NA,NA,NA,NA,676.072,NA,NA,NA,NA,150.895
"ITGA5",56116.3,173058,78585.7,124411,74674.8,155433,48854,93745.4,79835,179762,68248.9,125455,91674.6,83852.2,89507.5,85928.4,67642.4,94218.6,100713,126459,116878,117764
"ITGA6",4619.23,3603.08,3356.51,1568.99,5721.36,3094.25,5250.18,3236.83,4408.58,3425.71,4706.73,2821.85,3476.24,2624.84,2112.95,1146.98,1709,3107.98,6049.95,3443.74,2327.81,1237.91
"ITGA7",6766.15,2630.22,5121.66,1448.8,2295.01,1242.49,1612.15,513.152,5073.38,1730.53,10186.1,2295.53,7909.33,7368.93,19585.4,4092.79,13643.7,5029.14,3887.74,5184.28,12353,13590.6
"ITGA8",937.667,4561.35,3487.2,NA,NA,NA,1725.61,15798.9,7422.79,1809.61,NA,1643.59,16961.9,22846.8,14058.5,8998.04,10437.2,10123.5,12778.1,14608.2,17379.6,33837.8
"ITGAV",102781,138713,118729,118639,59734.2,98209.3,47280.3,71078.1,103517,151957,86990,105756,42965.9,118979,128449,80684.5,77750.4,92796.3,52260,118528,58404.9,122891
"ITGB1",62616.4,72317.3,66580.6,47601.5,101010,99135.4,76040.3,77014.4,105947,103883,88597,96021.1,150759,181685,170574,126778,180711,161546,173158,214698,213545,194472
"ITGB2",1131.66,2221.08,1503.4,1377.23,1573.69,805.986,267.117,1346.05,2845.14,710.04,1390.63,2362.09,NA,NA,NA,NA,NA,317.747,NA,956.871,NA,952.251
"ITGB3",9057.38,4244.1,17566.3,4879.37,9444.45,4761.54,5267.9,2316.07,18434,6324.36,11845.6,4357.59,2727.16,2652.34,2615.44,3162.6,1518.99,1321.89,2651.42,1439.93,3595.32,1782.05
"ITGB5",100295,201561,108827,195241,58802.4,172209,63486.3,155154,90866.4,182881,121144,215316,33677.7,141435,90793.4,104423,79399.5,126765,37776,161873,61054.2,151932
"ITGBL1",3652.52,14037.8,2301.98,11642.6,3279.98,7775.24,1276.63,7940.98,3411.31,9347.21,2719.82,10705.4,1540.84,1905.02,3474.31,2474.53,2922.88,2176.33,1119.73,7143.14,1819.69,2384.09
"ITIH1",1033.62,961.677,958.504,1290.69,6164.07,583.968,7005.59,2502.39,1986.41,2366.81,1527.3,2244,440.822,NA,6791.21,6525.32,5670.6,2548.35,NA,791.403,NA,NA
"ITIH2",43582.2,32459,71483.1,38515,440697,56485.8,175042,21502.5,75896.1,27998.1,52398.8,77667,51070.3,20374.5,463768,556251,369394,296770,36504.8,26691.4,30204.5,28441.3
"ITIH3",174986,43251.5,143137,78845.1,189841,63851,74881.8,43129.9,108897,52986.1,116512,45604.6,99244.4,18398.1,60857.2,85465.4,112396,53307.9,70923.7,24375.8,113600,22099.2
"ITM2C",4139.95,2211.34,1781.39,4054.85,3196.67,1559.88,1783.5,834.529,1626.86,1676.33,2483.73,784.15,2580.29,1225.45,1878.48,1405.99,2165.74,635.81,1277.18,614.973,3399.84,1095.2
"ITPA",9048.61,6892.09,9841.47,6378.62,22186,15159.7,9464.33,13975.9,18058.8,15808.1,22620.5,12415.9,26712.3,16202.4,21373.6,17915.5,15355.4,17652.3,19748.3,8805.69,19468.5,26070.8
"ITPK1",2601.38,2580.26,2705.09,2154.24,2781.69,3439.64,608.406,2522.68,3869.24,5768.66,3286.03,3226.95,5708.63,7378.61,1229.51,2251.9,2757.86,4786.77,4025.75,14268.3,5849.33,12187.1
"ITPR1",1521.63,1929.17,1880.63,1860.6,NA,860.482,1453.66,1675.93,1192.92,1998.86,822.824,1502.54,1898.18,1971.93,1125.72,1361.39,816.403,1092.25,587.279,1602.19,1234.08,2749.6
"ITPR2",1325.61,1736.09,1097.42,1523.59,311.19,1061.53,770.544,1783.73,1359.78,1472.58,1226.46,1174.56,1919.58,2102.49,1092.98,714.726,855.999,1281.53,898.997,2251.75,1607.01,3083.79
"ITPR2;ITPR3",3812.1,2418.23,3916.04,3386.15,1925.78,2765.54,2582.58,3613.41,2499.89,3110.98,4535.95,2968.68,5063.82,8840.32,2251.88,1778.33,3934.3,2692.76,3448.31,2406.31,4112.13,5766.39
"ITPR3",4915.77,5816.64,5740.38,4873.14,2495.34,3881,5768.96,5910.76,4343.48,3781.95,5123.43,3128.71,7777.14,7398.55,4053.3,2224.11,4287.84,2149.52,5521.16,5519.49,5830.99,3823.74
"ITPRID2",1642.31,2412.46,1930.88,1847.46,2112.12,1758.28,2145.63,2537.29,1772.59,1824.64,2599.71,1637.5,1697.8,1321.39,945.726,1587.99,1491.59,1251.35,2092.77,1827.26,2144.5,1972.39
"ITPRIP",3206.11,2606.31,3374.79,3178.61,3957.99,2538.03,3479.49,1927.67,2737.86,2438.92,3865.1,4131.3,2658.08,2452.69,2766.38,6098.83,2818.82,6667.74,1840.61,1793.54,3194.68,3084.75
"ITPRIPL2",502.644,977.943,663.934,1286.74,289.246,1125.05,243.154,919.898,1106.82,796.905,735.136,1081.25,844.764,813.819,619.358,1499.31,473.386,737.725,387.502,680.323,670.042,277.376
"ITSN1",2243.76,3410.69,3511.94,3829.38,2768.97,4620.81,3309.57,4757.43,3436.67,3743.64,2776.37,4345.04,3549.25,6215.14,3186.34,6062.14,3882.71,7345.41,3387.89,7746.93,4264.12,7773.95
"ITSN2",876.672,1165.84,978.901,945.206,2158.93,1737.59,1208.18,1147.33,1536.79,950.323,779.778,1268.03,1053.53,1168.2,1914.5,NA,1000.99,684.496,1019.57,818.368,1023.43,1654.05
"IVD",24268.6,24812.9,27069.1,25759,21840.9,21894.1,17910.2,18316.5,26859.1,25963.9,22444.6,26105.3,18129.9,35214.8,18827.7,33370.6,16123.3,33697.8,15775,24930.9,16810.2,21842.7
"IWS1",7389.12,5727.33,5343.74,5892.91,8157.58,6188.45,8646.24,6319.96,3794.7,3470.26,5132.01,4076.3,3204.77,874.619,1974.41,NA,3811.54,674.63,3336.9,7968.38,6374.62,3412.12
"JAG1",1798.87,1162.48,3528.78,816.12,3667.95,1165.32,1359.05,799.919,4499.78,1473.6,1718.59,527.494,1349.01,635.772,1691.11,829.89,1405.96,1114.51,745.78,736.413,2201.25,1198.16
"JAGN1",4944.89,6397.91,3434.04,5220.44,2312.71,4470.8,3755.89,4388.97,3663.69,3757.11,3228.21,3843.4,2149.17,8217.15,1724.42,8660.38,3409.94,4373.22,2220.02,6323.03,3352.09,4754.47
"JAK1",7043.56,7652.43,6812.4,8240.25,5407.05,11172,8144.19,8202.32,8459.52,7717.61,8011.92,7033.26,13058.2,4043.98,3980.19,3399.51,6283.6,2306.09,6775.42,5500.89,10249.2,6343.71
"JAK2",298.727,348.26,6100.22,3941.53,3686.29,2630.88,1096.97,9295.78,1015.65,1027.1,NA,NA,8188.49,NA,1407.87,NA,2851.99,609.308,3020.97,1984.77,4093.95,3280.76
"JAM2",NA,1410.25,2855.87,1020.26,NA,672.005,NA,NA,2423.62,2481.35,NA,NA,1379.01,2044.55,511.496,1839.31,1631.95,1721.62,NA,1372.21,1200.35,5033.04
"JAM3",1924.1,1013.11,2567.96,1314.8,1816.98,1608.4,467.303,1147.35,1796.17,2502.51,NA,2022.81,1842.68,2174.22,1157.03,NA,891.592,737.878,2965.93,1404.56,1974.68,1806.88
"JCAD",3044.13,3258.86,2233.76,2728.62,3965.46,6755.6,7119.57,7239.9,3301.11,3062.44,5068.27,5224.01,1654.94,2689.38,1218.26,1364.89,1605.82,1409.67,1169.15,5486.74,2610.59,4188.92
"JMJD6",2591.53,294.967,1711.03,NA,3060.62,2198.13,1727.44,1941.43,2313.18,566.35,2463.78,1033.08,2803.34,NA,2192.02,765.596,2427.86,532.11,2852.38,2921.87,2292.72,2332.02
"JPT1",9941.28,5304.47,9805.16,4497.85,23951.2,14710.7,9627.05,9553.61,10285.7,7467.39,16668.9,12337.5,7599.99,7249.37,6640.19,3946.73,17991.8,6034.37,10531,10810.7,9991.85,7233.25
"JPT2",15550.2,1999.8,15877.8,4725.21,22054.7,11017.3,16292.5,13875.9,23759.8,9475.34,15554.1,8470,14217.8,8494.21,10957.6,9569.71,26479.8,13370.6,18381.8,22984.4,28637.7,14241
"JUNB",199.296,NA,90.2974,628.721,890.673,857.992,980.413,478.933,873.214,289.374,1810.98,398.185,991.208,221.109,299.139,NA,351.605,NA,872.852,736.026,1162.16,1057.29
"JUND",2235.49,1692.91,1664.5,2165.89,6218.17,2083.52,3985.54,1551.26,2597.01,1743.72,4590.67,1994.62,1474.72,2599.81,1122.59,378.083,1087.59,1076.73,2916.76,3046.67,3370.67,1567.73
"JUP",7978.85,7740.76,9940.42,5174.28,10783.4,8419.65,5601.21,5847.64,13304.3,11899.4,9701.98,7843.93,24899.3,11871.5,18572.4,6789.15,20951.2,13312,18040.1,15551.6,22542.9,21754.1
"KANK1",2295.45,1600.39,2285.49,2338.38,2199.85,2680.58,4329.49,4231.29,2212.58,2813.6,1899.83,2631.69,2762.99,532.877,2096.23,942.614,3434.2,2761.14,1234.49,2484.6,3109.2,4262.9
"KANK2",8352.57,8870.58,7372.12,8358.49,12756.2,12228.2,11184,16384.2,9658.45,8272.71,7445.49,7336.01,15722.9,3008.74,5737.14,1170.7,4479.12,1843.63,4024.16,9028.54,7100.38,4178.75
"KARS1",37489.2,32866.3,33085.7,37190.8,36928.6,47526.5,34159.5,43504.3,37944.3,36569,33898.8,40606.6,25959.6,45606.2,32061.1,45361.6,39299.7,39566.2,32436.1,46245.7,35538,40355.3
"KAT7",326.378,476.088,445.58,456.097,571.766,651.273,1044.68,1225.57,NA,519.093,629.2,796.473,471.136,NA,NA,NA,184.526,NA,357.713,647.042,658.331,705.051
"KATNAL1",1406.35,1129.77,1674.4,1357.92,1535.78,874.986,995.856,1661.22,2604.08,1580.62,1802.22,2135.53,1543.79,1356.32,2106.43,2059.97,2434.24,2109.46,2163.38,1419.69,1930.43,1632.19
"KCMF1",4045.92,3943.78,2865.81,4362.09,4482.17,5249.46,4100.26,4951.61,4655.48,3342.21,5490.69,4714.9,3386.39,2550.17,2900.92,2444.9,6211.39,4147.99,2764.08,3778.42,2679.55,4024.15
"KCNAB2",879.677,770.286,1094.96,1403.31,1955.05,1240.59,918.771,1816.21,972.096,446.634,1487.18,1385.93,1541.88,1250.8,1299.97,3111.02,575.226,2424.08,671.056,794.323,1071.91,1265.05
"KCNMA1",3520.35,2737.05,3464.48,2371.82,2561.67,3254.9,3340.17,3392.76,2945.85,1975.93,2981.28,2260.38,1942.3,2432.22,1672.34,1105.75,1299.7,737.18,2676.07,2778.7,2078.61,1423
"KCTD10",1425.84,1364.94,379.058,1331.83,1113.65,1376.31,1768.62,819.134,1378.1,1194.71,1106.1,761.646,1064.36,726.37,813.389,1344.38,808.368,616.218,983.446,264.087,1049.7,539.977
"KCTD12",82438.5,53057.1,150809,76448.7,42132.5,48060,30719.5,36178.4,124318,68172.4,104013,74330.2,11684.1,28853.4,5713.59,6539.61,6682.61,7413.92,12174,27453.2,9907.13,14727
"KCTD16",141839,92931.8,208826,161731,42015.1,76302.8,59154.2,57002.9,157962,75586,155092,114829,20247.1,53478.1,6972.34,14227.9,11588.4,17047.1,19608.4,40297.2,18786.1,19452
"KCTD18",1444.04,649.454,1217.74,395.681,2542.67,1226.53,1879.22,454.191,1132.69,384.999,NA,1413.46,557.043,NA,NA,NA,NA,NA,766.352,NA,1139.94,933.643
"KCTD21",4893.3,4223.24,6692.77,4877.56,3681.31,5287.98,4061.25,5702.75,4393.26,4423.22,5287.98,5374.07,2453.12,4581.08,3331.55,5736.74,4491.47,6970.08,2384.02,3701.95,2977.54,4659.41
"KCTD3;SHKBP1",1314.23,863.284,821.727,NA,1270.39,870.89,1013.81,825.744,839.167,1012.94,1027.11,657.04,1023.67,947.494,1010.9,761.363,1484.56,NA,855.486,767.891,873.701,800.981
"KCTD5",931.927,717.332,1425.59,646.359,927.87,1147.99,1139.32,1554.88,1486.52,866.259,1215.26,1119.05,723.175,705.711,1066.29,1845.54,2172.87,1095.11,1459.44,1362.73,1857.18,1409.32
"KCTD9",733.326,1444.56,857.913,2005.35,1424.09,1371.47,1387.79,1129.13,1657.11,1377.39,1492.44,845.69,1017.31,1011.25,1149.57,836.657,866.096,564.763,1157.05,995.119,1115.49,911.049
"KDELR1",321.047,1038.07,NA,1174.39,630.165,554.825,523.569,283.939,862.825,1928.71,826.029,NA,1216.48,1610.53,994.6,1867.59,807.875,1627.84,1032.29,848.668,1371.63,732.203
