"","Ost_contr_11","Ost_contr_12","Ost_contr_20","Ost_contr_22","Ost_contr_8","Ost_contr_9","Ost_dif_11","Ost_dif_12","Ost_dif_20","Ost_dif_22","Ost_dif_8","Ost_dif_9","VIC_contr_213","VIC_contr_431","VIC_contr_432","VIC_contr_482","VIC_contr_494","VIC_dif_213","VIC_dif_431","VIC_dif_432","VIC_dif_482","VIC_dif_494"
"NCEH1",16.34264,16.58079,16.55701,16.96118,16.3703,16.11051,16.31943,16.27666,16.18477,16.03892,16.14693,15.84057,16.71201,16.29513,16.95011,17.39218,17.02822,16.4732,16.70383,16.95754,16.47892,16.29547
"LARP1",16.37046,16.19268,16.19612,16.28231,16.19501,16.05061,16.22645,16.10417,16.02476,16.00686,16.18579,16.27558,16.45465,16.05459,16.3003,15.96446,15.96444,15.57934,15.53685,15.6246,15.89265,15.96536
"MTHFD1L",15.58567,15.5025,15.57272,15.37014,15.385,15.46439,15.0621,15.1328,15.27322,14.92042,14.94961,15.1061339367582,15.57294,15.49972,15.53436,15.48735,15.57315,15.34969,15.83642,16.11765,14.49277,14.93478
"CSPG4",18.56199,18.66268,18.11951,18.14078,17.48315,17.57451,18.55461,18.98203,18.33041,18.71696,18.20716,17.61123,17.32578,16.70826,16.69996,17.68441,16.13696,17.17282,16.4105396961149,16.26291,17.97156,16.46873
"CYP20A1",14.56357,15.27545,15.29677,15.14672,15.32273,15.29269,15.4112,15.27791,15.54817,15.81525,15.71459,15.66792,14.9334139678516,14.963315008617,15.34921,14.45373,14.91156,15.67117,15.21471,15.2871,15.33196,15.10198
"TMEM205",15.9480247166848,15.87283,15.2365613938269,15.75687,15.4765883825337,15.2414,16.10747,16.47537,14.99271,15.62609,15.20716050402,15.4426773845497,15.68725,15.6160258750346,15.7178408999916,15.7375,15.68366,16.3349,16.2166460305407,16.29006,16.06865,16.37516
"LRSAM1",16.33362,16.23976,15.88112,15.82387,16.21527,16.02435,15.76302,15.71959,15.62991,15.78958,16.18506,16.20344,15.79093,15.84479,15.9415,15.8226,15.46815,15.97505,15.9365,15.95567,15.51946,15.75134
"CRELD2",14.80293,15.01334,14.97054,15.38115,15.16633,15.29639,15.32357,14.82843,14.79866,15.21492,15.21703,15.31124,15.15935,14.54539,15.09442,15.08092,15.34661,15.56577,14.2742449306186,14.56035,15.55085,15.36393
"APOOL",15.01695,15.0756185588488,15.3566492126738,15.20187,15.0883668794766,15.27624,15.36832,15.35438,15.92562,15.61645,15.50204,15.23229,15.24638,15.24622,15.28901,14.46361,14.92621,15.8892,15.98859,15.8735,15.58552,15.28055
"PACS1",14.7310844962248,15.2517638078453,15.03419,15.15235,15.28948,14.99053,14.92477,15.21346,15.11214,15.06455,15.2184362278187,15.2252,15.76473,15.27731,15.78545,14.50105,15.25271,15.4916162028292,15.2292655133197,15.59297,15.32144,15.61271
"MPRIP",15.24376,14.95123,15.69708,14.9051,15.1799982277954,15.4385,14.93694,15.1414,15.19338,14.62476,14.92472,15.1022702559834,15.51506,15.3050337728725,15.3856480489536,14.55372,15.23371,15.55321,15.32407,15.7838,15.33853,15.27745
"NAPRT",14.5646895288107,14.965247476755,14.55715,14.7491731682138,15.12409,14.73724,14.9213406430569,15.0472135504043,14.94192,14.8935,14.96382,15.33112,15.28167,14.5117297407085,14.2150160364274,14.52304,13.38731,15.02219,14.9162877358624,14.8022642964684,14.96555,14.54485
"GIGYF2",16.09933,15.9734,15.87567,15.77458,15.54547,15.82322,15.76163,15.58036,15.75237,15.61819,15.72568,15.95666,15.33803,15.37951,15.22872,15.31177,15.57936,15.37738,15.1701,15.41569,15.6475,15.40474
"CD109",17.51028,17.20997,16.27728,16.57988,16.20828,16.32529,17.41632,17.45472,16.5344,17.02132,16.85154,16.69136,15.99965,15.60519,15.7427659456993,16.12381,15.08595,14.99672,14.9753600957052,15.1853053950719,16.30237,16.05315
"HSDL2",17.19094,17.01151,17.12074,17.03228,16.74664,17.00658,16.77238,17.0797,17.05922,16.90989,16.72034,16.93635,17.25774,17.06551,16.84017,17.13129,16.74748,17.27597,17.22891,17.3715,16.6238,17.01618
"KYAT3",15.51321,14.75268,15.88593,16.63987,14.46949,15.5069,15.26472,15.6178,16.44273,16.03781,15.1887372459875,15.0572022760381,16.78657,15.98471,15.47101,15.90779,15.85759,16.12215,15.21479,15.65825,14.97948,16.24195
"TOM1L2",15.13383,15.65269,15.3446,15.31865,15.6193844657067,15.73848,15.37411,15.4327755657258,15.41192,15.28521,15.64613,15.8576831653044,15.3633,14.65519,15.27556,14.74005,14.51756,15.59811,15.2885681502183,15.4499,15.88843,14.78073
"TMTC3",16.28184,16.52516,16.43831,16.2178,16.4997308952879,16.83168,16.55999,16.74772,16.95362,16.7833,16.70032,16.71195,16.69715,16.3488174934422,15.99601,15.98086,16.16932,16.70887,16.61436,16.70277,16.49371,16.63026
"VPS13C",15.51866,16.94925,16.68516,16.92015,17.10749,17.18419,16.86322,17.19176,17.16323,17.18454,17.38163,17.27029,17.03577,16.749665734301,17.24552,16.05539,16.49786,17.29923,17.3041839305216,17.5413127766877,16.86863,16.16855
"RAPH1",18.19212,18.03237,18.69621,18.38765,18.45529,18.66258,17.93406,17.66256,18.60981,18.37413,18.47855,18.3647,18.73091,19.14845,18.76569,19.10441,18.69252,18.50958,18.11005,18.18227,18.76293,18.37194
"IKBIP",17.80489,17.34341,17.93785,17.79957,17.28155,17.5485,17.4676,17.84038,18.14808,18.03245,18.01159,17.70934,17.5165,18.49403,18.12728,17.70212,17.69265,17.77941,18.26374,18.27935,17.91536,18.1891
"LARP4",18.312317669433,18.3861835704173,18.22896,18.28621,18.0924913881366,18.11011,18.2966,18.53771,18.13169,18.26418,18.0508544280661,18.0791166622659,17.70171,18.0417979829599,18.2004,17.79801,18.10004,18.44036,18.267298932327,18.3093378291104,18.01839,18.22388
"TUBA1A",19.37811,19.0572175032098,20.05232,19.88509,19.45339,20.31564,19.2456,18.8695680111957,20.04113,18.85503,19.66651,19.2678603529114,22.01654,20.93506,20.29407,21.05813,20.52217,20.08115,19.4116,19.49432,19.78277,20.8098
"RPS27L",19.29264,19.23982,19.36559,19.46669,19.18983,19.32395,19.35172,19.38042,19.44806,19.26576,19.52748,19.27228,20.06793,19.54432,19.52708,19.49917,19.40113,19.39934,18.44527,19.05786,19.35198,19.13616
"SND1",19.14273,18.82275,19.23936,18.85395,18.60283,18.97422,19.10265,18.91856,19.24113,19.16387,18.72589,18.49819,19.44751,19.26357,19.05932,19.48295,19.15663,19.00498,18.67084,18.88138,19.31974,19.4253
"TRMT10C",15.1282967300998,15.28651,14.96199,15.09459,15.131447505455,15.1348963159814,14.85201,15.12225,15.35973,15.22974,15.495675312993,15.66959,15.2509,15.5188608221835,15.23998,15.42201,15.04061,15.59565,15.66897,15.26941,14.84782,15.0405486307591
"BZW1",17.286,17.83492,17.15012,17.22676,17.18689,16.81889,17.34879,17.44587,17.18899,17.40537,17.00345,17.01307,17.37671,17.06491,17.32947,17.54273,17.57092,16.67357,16.43865,17.02013,17.60946,17.32138
"EIF3M",17.60689,17.48035,17.3423,17.42843,17.28692,17.11598,17.46044,17.20039,17.73087,17.30248,17.55643,17.42957,17.6756,17.4956,17.6567,17.7612,17.56896,18.05531,17.44386,17.49836,17.23931,17.58621
"RRAGA",15.837,15.97226,16.03109,16.44803,15.84651,16.13718,15.86113,15.81241,16.47444,16.11064,16.00812,16.04146,16.17011,15.57957,15.71571,15.52565,15.61905,16.30252,16.21608,16.07752,15.72725,15.52503
"CYFIP1",16.22816,16.65961,16.55641,16.63687,16.85048,16.40485,16.44679,16.60641,16.87497,16.28056,16.76152,16.77425,17.12541,16.63567,16.49379,16.59822,16.48039,16.73476,16.73644,16.78273,16.38016,16.76073
"COPS6",16.80641,16.40855,16.6017,16.75754,16.24509,16.63786,16.57888,16.38635,16.80136,16.58911,16.35165,16.21932,16.48862,16.7389,16.51622,16.72871,16.3608,16.48999,16.71357,16.63164,16.69119,16.46602
"MOB1B",16.1242,15.99273,16.26217,16.31216,16.1106647614669,16.13363,16.57716,16.2696,16.43746,16.56058,16.23128,16.17297,16.1037886078166,16.63456,16.56183,16.18715,16.16774,15.80397,16.54241,16.77613,16.41168,16.06132
"RRM2B",14.86891,15.19297,14.87837,15.90375,14.87863,15.3662,14.76501,14.73814,14.86302,15.1259,14.694558079371,14.60519,15.5581,16.08617,15.40389,15.55814,15.08208,15.20764,15.65357,15.26126,14.71987,15.33175
"PHF5A",15.14425,15.10124,15.55915,15.4013,14.85084,15.15082,15.6169,15.1733,15.38703,15.21377,14.86828,14.8992518601746,15.62579,15.4346833636984,15.6960679263893,15.54441,15.7591,15.81105,15.3996607950083,15.6290002662877,15.70486,15.80365
"ZC3HAV1",15.76355,15.6199,15.89156,15.91546,15.55321,15.84416,15.73765,15.58764,16.17825,15.72037,15.95962,15.65984,15.48878,16.01351,15.90774,15.7189,15.62437,15.58301,15.36721,15.33533,15.69985,15.74758
"EFL1",16.61558,16.63005,16.71927,16.60808,16.88661,16.29301,16.42853,16.42249,16.72133,16.40462,16.769915122481,16.60259,17.06376,17.09925,17.06012,17.06232,16.74756,16.53054,16.61163,16.92769,16.60463,16.37501
"DGLUCY",14.83336,15.7814,15.72625,15.51431,15.2751121135107,15.4802172292134,14.64986,15.20728,15.7812,15.07444,15.2178849827149,15.07795,15.56254,15.1396962305178,14.8335701722019,15.03635,14.79252,15.96422,15.19029,15.3014917931039,15.19159,15.18165
"ARMC9",15.54384,15.53412,15.65821,15.72455,15.60872,15.25413,14.93817,14.76397,14.9207,14.99523,15.15546,14.79301,15.88269,15.56561,15.74142,15.16357,15.45249,15.35685,15.29836,15.37079,14.44138,14.95744
"VPS35L",15.32871,15.71311,15.60949,15.85773,15.69765,15.49195,15.63739,15.51449,15.789,15.57579,15.95363,16.26774,15.98842,15.06807,15.31815,14.97996,15.3611,15.31202,15.57017,15.52778,15.29534,15.69402
"SZRD1",15.64311,15.6443695104963,15.26026,15.6151,15.25356,15.26516,15.64013,15.66627,15.38078,15.46674,15.3510171431301,15.3800949598095,15.11558,15.0297947721038,14.99948,15.40119,15.26283,15.37848,15.0127500178005,15.04764,15.47203,15.27835
"MAVS",15.40639,15.49136,15.33516,15.6759,15.2255074851258,15.19377,15.25699,15.32151,15.73896,15.39741,15.5159761404803,15.4545162639373,15.63424,15.60479,15.17697,15.11983,15.02074,15.0791269612341,15.19003,15.1318507037195,14.39071,14.73358
"CLASP1",14.64932,15.22469,14.85412,14.7596,14.97841,15.14288,15.04106,15.21364,15.18009,15.25515,15.495,15.55659,14.68375,14.25453,14.72484,14.37421,14.49287,15.1261062475781,14.7355172344144,14.91125,15.12584,14.89368
"DHX29",15.16022,15.19037,15.21961,15.03651,14.85519,15.13586,15.2328,15.13934,15.22127,15.34277,15.31746,15.72331,15.34282,14.98456,15.77003,15.26421,15.22463,14.9843,14.79245,14.61169,15.12683,15.38384
"HDDC2",16.65768,16.74251,16.29657,16.45224,16.45247,16.42062,16.66969,16.65677,16.19377,16.48799,16.41499,16.78363,16.14772,16.00805,16.05228,16.20585,16.13938,16.72927,16.89651,16.9032,16.53099,15.98566
"POGLUT3",17.35516,16.98456,16.71416,17.00665,16.55789,16.5025,17.12614,17.02135,16.94179,17.11463,16.5738,16.70705,16.87016,16.34472,16.18331,16.8716,16.36368,16.65674,16.32664,16.35559,16.86848,17.30416
"LIMS2",16.66628,16.57134,17.21507,16.81133,16.98477,17.15403,16.71253,16.62355,17.41253,17.05359,17.11033,17.14803,16.65047,17.28054,16.69128,16.63714,17.01824,17.35067,17.24321,17.21727,16.91103,17.64712
"HUWE1",16.29035,16.67962,16.32161,16.47204,16.38077,16.27511,16.49682,16.44836,16.45611,16.53711,16.44327,16.23782,16.65451,16.39929,16.55854,16.37518,16.45551,15.837,15.96403,16.4486,16.45144,16.63632
"YTHDF3",15.96318,15.83228,15.65594,15.8106,15.6197003373547,15.52776,15.66613,15.73956,15.5801,15.62202,15.689877076044,15.80553,15.28225,15.35792,15.84156,15.97506,15.65624,15.5598,15.47204,15.36321,15.70662,15.45666
"PIP4P1",15.7223,15.95751,15.86548,15.95313,15.86382,16.11401,15.72228,15.91068,16.19534,15.97639,16.024,15.88111,16.14436,15.6672655547975,15.38376,15.66068,15.92635,16.09435,15.87212,15.917,15.33053,15.64431
"DPP9",15.2597,15.09582,15.49692,15.43017,14.9833378124136,15.22559,15.23783,15.17035,15.57648,15.05651,15.15908,14.20853,15.2545,15.7075,15.4281,15.72912,15.12919,15.59723,15.72103,15.83992,15.47517,15.64387
"PABPN1",16.7618,15.42758,16.30843,16.58833,15.9031496645379,15.83607,15.59039,15.3419739560145,15.45192,15.58074,15.37819,15.66801,16.5581,16.4902758131855,16.7157343005655,16.47512,17.09873,15.79545,15.5871385522717,15.967713461234,16.41764,16.71638
"MTDH",16.6464,16.71813,16.78783,16.67761,16.38174,16.81905,16.48378,16.6253,16.50087,16.68212,15.92351,15.87347,16.55959,16.50893,16.67046,16.52796,16.8222,16.61738,15.27019,15.72385,16.93421,16.68125
"KTN1",17.06677,16.89742,16.98371,16.81022,16.84131,16.92139,16.84502,16.91184,16.96735,16.94533,16.98401,16.75884,16.68843,17.1415,16.93162,16.82298,17.10853,17.09911,17.0951,17.12482,17.11693,17.02659
"PHLDB1",15.83171,15.85852,15.51132,15.75379,15.79143,15.67091,16.10789,16.06393,15.71579,15.82987,16.38193,16.41578,15.64064,15.45425,15.48878,15.07741,15.45339,15.6499,15.4755391160623,15.60779,15.73812,15.68582
"ALYREF",17.62866,17.47997,16.91524,17.05977,16.56954,16.77782,16.90622,17.10369,16.58143,16.79378,16.19458,15.5786,17.48965,16.1772909568289,15.46606,17.53105,17.27566,17.32117,16.2093224462946,16.0243437030967,16.94941,17.23725
"CAND1",18.42221,18.88511,18.83783,18.96773,18.79863,18.99989,18.91979,18.96757,19.33829,18.96839,19.3146,19.28224,19.20039,19.21353,19.00991,18.95195,19.16856,19.25763,19.27482,19.50588,19.1131,19.36081
"RETREG3",15.80929,16.06067,16.17651,15.82118,15.79533,15.95693,16.11614,15.89169,16.22772,16.04035,16.12657,16.01123,15.88647,16.34411,16.23141,15.93884,15.66121,15.38847,15.5533584819472,15.84475,15.96265,16.10614
"HOOK3",16.30786,15.75013,16.34004,16.18654,16.07542,16.23948,15.93366,15.73069,16.20624,16.09151,16.2112,15.69763,15.81976,15.79519,16.05817,16.43152,16.02169,15.82554,15.68467,15.92948,16.16311,15.94317
"PPFIBP1",16.91547,17.17796,16.3956,16.40519,16.01729,16.30092,16.48171,16.56272,16.24387,16.52473,15.95843,16.46296,16.50726,15.72894,15.47947,16.23838,15.69085,16.42849,15.61856,15.58152,16.23323,16.17385
"OSTM1",18.37847,17.6310024152892,18.79052,18.95383,17.82747,18.52935,18.25832,17.61153,18.85094,18.80663,18.1022681968415,17.6757499818133,19.53405,18.3331165557298,18.09323,19.08068,18.87847,18.2346939804227,17.5341554143444,17.64917,18.05117,18.41711
"CCDC25",16.27001,16.01067,15.54274,15.37908,15.55424,15.62458,16.02288,16.00063,15.49881,15.60238,15.6761970262817,15.7606761538508,15.35389,15.66158,15.72493,15.35603,15.4831,15.85423,15.89475,16.00613,15.94707,15.8378
"STING1",16.34275,17.09857,16.35912,16.3836,16.67245,16.44763,16.59974,16.67485,16.39471,16.17706,15.38942,16.05948,16.37214,14.83482,14.96037,16.02139,15.28223,15.95518,15.8657890505126,15.77154,15.96748,15.61217
"CARM1",16.801,16.7321,17.06885,16.94401,17.10819,16.88109,17.01813,16.87938,16.87983,16.38863,16.738,16.20548,17.58151,17.44414,17.37647,17.22971,16.81591,16.92765,17.25116,17.0824,17.0951,16.49015
"NIT1",15.77451,15.74669,15.57074,15.78885,15.3901,15.51234,15.56301,15.45999,15.72234,15.73827,15.28768,15.41853,15.99839,15.88058,16.05506,15.61983,15.87734,16.13007,16.31807,16.26033,15.94651,16.13117
"COMMD2",15.7135772615229,15.6560254677274,15.57451,15.38713,15.010151223061,14.96873,15.6766551235085,16.11749,15.29273,15.72793,14.51677,14.7779592562034,15.48213,15.0287843095402,15.1948962495327,14.70352,15.5105,15.43328,15.35054,15.43761,14.57531,15.89217
"HEATR5A",14.3378205968945,14.5856524777411,14.50346,14.4264,14.68071,14.691606707776,14.584212978224,14.6116056857395,15.12325,14.7255480335077,15.29873,15.32814,14.61458,15.25079,14.8426378558866,14.50599,14.37343,14.88854,14.99735,15.15291,14.56259,14.44578
"DDX42",17.87128,17.93418,17.6084,17.7496,17.47823,17.52911,17.75316,17.82624,17.51174,17.48661,17.5581990563608,17.71978,17.89169,17.7145685379256,17.78753,17.56761,17.67959,17.35992,17.5102978055413,17.81927,17.67598,17.90395
"NDUFA11",16.72785,16.46354,16.64397,16.71188,16.40196,16.65036,16.5171,16.62032,17.182,16.59491,16.88596,17.20985,17.20689,16.5036475529563,16.15679,16.53906,16.50781,17.36969,16.1564,16.28589,16.62006,16.79925
"STX12",16.58929,16.53461,17.28911,16.92866,17.18942,17.29071,16.60022,16.61435,17.35633,16.7974,17.51102,17.4658,17.39447,17.90698,16.87864,17.08057,17.00394,16.9679,16.9016,16.85121,16.91796,17.24011
"ERC1",15.87279,15.9745,15.43461,15.49702,15.70939,15.46734,15.72616,15.8822,15.57161,15.71486,15.41663,15.6266373055755,15.38205,15.08174,14.45988,15.7523,15.33445,15.8206,15.54149,15.37737,15.79605,15.59255
"ARMC8",20.78507,17.47529,20.48139,20.01355,20.13693,20.39046,20.50195,19.84271,21.00499,20.19131,21.25687,20.46794,19.28921,20.5981388954245,20.48145,19.76733,20.61497,20.29162,19.1339352853211,18.66714,20.32628,20.18806
"PLD3",17.35823,16.53659,16.51237,16.64135,16.97609,16.61763,16.69563,16.46608,16.46684,16.37626,16.68253,16.76215,18.00745,16.78606,16.71497,17.23442,16.97358,16.57412,15.92057,16.48632,16.60621,17.38602
"AHNAK2",17.83053,17.86214,16.58972,17.70448,16.52828,15.29268,18.29064,18.18565,17.12757,17.63718,16.571,15.91291,17.66892,17.33589,17.69443,18.23148,17.75156,17.07644,16.60135,16.74729,18.46247,16.32942
"MMAA",14.9024510433121,14.75316,15.06301,15.12324,14.78437,14.94186,14.77789,14.90144,15.22328,15.00413,14.875499321038,14.91308,15.11697,14.55253,14.31418,14.94474,14.31944,15.24743,15.43036,15.13753,14.89413,14.66347
"P3H3",18.08188,17.50292,17.62043,18.00166,17.92839,17.56401,17.52214,17.02689,17.4624,17.40853,17.56284,16.7223,18.42379,17.42895,17.56041,17.89174,17.9838,17.0685,16.01596,16.36462,17.69759,18.33124
"CCDC50",16.63684,16.58971,16.52708,16.56853,16.3464656327797,16.4743637648224,16.05992,16.5205,16.218536112559,16.4937,16.1926276711281,16.2755022052513,15.45172,16.36461,16.6838,16.04736,15.87257,15.89172,16.2498057169396,16.46132961699,16.28971,16.27395
"SLC44A2",14.7444661939459,14.9537199425019,15.39114,15.17794,15.3241450258208,15.46848,15.41151,15.22838,16.50184,15.79316,16.16024,15.97897,15.7016,14.92008,14.99178,15.07596,15.74017,16.33043,15.85916,16.20627,15.64714,16.08924
"WDFY1",16.43788,16.72283,16.31464,16.92156,16.32596,16.38439,16.58093,16.60468,16.46531,16.48276,16.14032,16.22472,17.22385,16.54831,16.36124,16.92995,17.1303,17.15098,16.74778,16.74446,16.92984,16.80159
"FAM114A1",18.69024,18.43233,18.50972,18.60988,18.47376,18.57918,18.40663,18.29738,18.41176,18.47203,18.39227,18.31688,18.29918,18.49929,18.55913,18.28738,18.46298,18.37073,18.3177,18.38746,18.68106,18.49082
"GCC2",15.97537,15.8287,16.47394,16.54856,15.68804,15.9862287948647,16.042224908024,15.8366050121795,16.73326,15.86404,15.825,15.6263830124499,17.50149,16.41575,15.99509,17.31709,16.75553,16.3880529569602,15.1759777693666,15.29863,16.43903,16.94253
"CCAR1",16.11927,15.85029,15.85634,15.55293,15.50277,15.65116,15.84544,16.06546,15.55714,15.52519,15.5335638976446,15.5448682928673,15.81726,15.5867754757425,15.6993404078208,15.2322,15.85497,15.67549,15.33376,15.5453737073297,15.96103,15.8551
"DNAJC10",16.46619,16.57989,16.59051,16.72134,16.53109,16.46112,16.37091,16.55839,16.52312,16.52467,16.80733,16.77197,16.80738,16.57076,16.69222,16.38104,16.59534,16.70216,16.31352,16.37827,16.79332,16.78735
"PNPLA6",15.04477,15.40417,15.14814,15.31586,15.23523,15.33306,15.31242,15.59123,15.54295,15.34111,15.5736,15.86565,15.66406,15.88906,15.72689,15.3084,15.46447,15.70249,15.69086,15.6622,15.51933,15.64581
"EXOC8",15.8518,16.02256,15.85096,15.48029,15.62956,15.92264,15.52832,15.84149,15.89361,15.86666,16.04636,16.06871,15.71338,16.29571,15.76216,15.5916,15.7474,16.16694,16.02352,16.13103,15.91066,15.90723
"ANKRD13A",15.80966,15.74931,15.56441,15.33371,15.3339816631933,15.10876,15.18281,15.26388,14.86241,15.18508,15.1560907724336,15.04841,16.1841,16.16733,16.3985,16.2035,15.90439,15.68607,15.03846,15.46875,15.66807,15.74458
"ELMOD2",15.6323909495496,15.63516,15.67357,15.74935,14.93778,15.62064,15.55682,15.63777,15.88181,15.70464,15.5358552438126,15.79849,14.91893,15.6045604612623,15.51188,15.31777,14.89526,15.67979,16.08937,16.22323,15.39808,15.32862
"ALDH16A1",15.79447,16.23095,16.12284,15.9498,16.9506,16.48574,16.12424,16.07442,16.42069,16.18871,16.67637,17.02461,16.68053,16.0513666161803,15.90742,15.92609,15.41453,16.3377,15.82727,16.13606,15.96682,16.10272
"PELP1",16.95094,16.79167,16.85443,17.25446,16.88418,16.43153,16.74501,16.72885,16.47931,16.70647,16.03904,15.68349,17.56207,16.8399110831441,17.0680671954236,17.21671,17.21718,16.48033,15.9972109838964,16.372479924601,16.77741,17.36374
"ABI1",16.47362,16.47673,16.47216,16.26978,16.25484,16.14348,16.3307,16.31207,16.26345,16.16938,16.3646,16.41616,16.66613,16.47431,16.13204,16.57126,16.17744,15.86366,15.89506,16.15247,16.13385,16.08924
"SPART",16.23349,15.58288,16.12618,15.72672,15.29652,15.96817,15.86944,15.66729,16.32154,15.90158,16.12988,15.39482,16.36234,15.67254,16.03784,15.99005,15.74291,15.83583,15.75044,15.5291,15.80545,15.67261
"CNPY4",16.38284,16.36586,16.19388,16.23565,16.30027,16.6791,16.34062,16.26569,16.45607,16.30678,16.55111,16.80391,16.24298,16.2764,16.32543,16.12924,16.10715,16.46509,16.0883887117413,16.12061,16.53732,16.48654
"CCAR2",16.24641,16.02144,15.55076,15.81255,15.01631,15.276780079185,15.86466,15.92278,15.25894,15.62667,15.0149595641487,14.86749,16.31955,15.6388761350861,15.7683762212108,16.04843,16.14204,15.7253,15.3021306439223,15.4562927743521,15.36854,15.98001
"NUP93",15.3015,15.00686,15.09758,15.07052,14.8416744191859,14.92365,14.93419,14.8363230460537,14.7507,14.6337,14.55635,14.6250467361631,15.09325,14.9629959547389,14.8974342304237,15.13187,14.96803,15.15705,15.0204116965843,14.9842252930183,14.82073,15.00851
