"","Ost_contr_11","Ost_contr_12","Ost_contr_20","Ost_contr_22","Ost_contr_8","Ost_contr_9","Ost_dif_11","Ost_dif_12","Ost_dif_20","Ost_dif_22","Ost_dif_8","Ost_dif_9","VIC_contr_213","VIC_contr_431","VIC_contr_432","VIC_contr_482","VIC_contr_494","VIC_dif_213","VIC_dif_431","VIC_dif_432","VIC_dif_482","VIC_dif_494"
"TP53I11","0.0","0.0","37054.848","23011.883","72253.586","102417.21","31839.334","0.0","87020.625","56243.766","95124.86","109343.87","58277.34","77156.125","103978.48","13496.972","33089.5","74897.37","86058.2","92046.27","34664.31","63198.84"
"PTGES","0.0","0.0","99633.84","34521.785","120298.49","190152.88","53008.11","0.0","134683.67","44472.54","216925.8","205141.3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"RIOK3","26641.822","29991.178","33966.504","27266.252","31145.98","33262.793","28451.799","0.0","36171.832","28419.545","38263.273","39395.098","0.0","29636.41","34560.25","20962.295","21504.957","0.0","36391.61","40044.492","33484.7","32226.402"
"ACOT8","0.0","0.0","26399.582","31701.299","0.0","0.0","16377.681","0.0","35079.164","25676.377","0.0","0.0","15463.11","0.0","29669.926","25439.97","21693.365","0.0","36792.453","30363.86","0.0","31031.25"
"CDIPT","18795.22","0.0","35576.07","32340.982","0.0","36234.12","42731.805","0.0","77928.03","38272.164","81333.61","91718.91","74520.695","61670.523","41576.01","58271.24","45304.98","98206.26","91170.81","67922.49","41753.63","48751.617"
"PDCD5","265420.22","213765.06","214579.12","233365.06","160433.48","206190.12","250143.64","222129.16","183643.47","224189.44","126803.7","230936.97","174739.44","219898.83","230116.97","226401.56","208080.83","204834.44","148875.88","189495.3","224946.5","187350.22"
"PRMT5","101499.81","117931.875","118911.09","130850.24","119854.445","107421.625","124861.67","115794.95","127163.32","105829.95","97697.66","113899.14","179794.73","95735.25","112936.34","121640.95","118007.58","138364.66","150191.36","149289.1","127668.7","127060.31"
"SLC9A3R1","164247.08","161433.47","52811.293","67224.016","56190.5","47400.49","183089.53","153859.27","50729.676","87041.016","44549.51","0.0","116822.71","66530.95","114093.81","78841.65","120939.1","109468.21","49492.117","66604.51","97020.61","138386.25"
"TNFRSF10B","39207.258","23514.893","46839.46","0.0","0.0","37436.047","31415.834","0.0","30830.416","0.0","0.0","0.0","0.0","0.0","52387.777","44743.484","33295.832","34293.07","48137.56","38304.168","0.0","16593.887"
"TPP1","173509.69","221911.28","231273.2","219450.69","227549.08","255860.75","176972.95","194945.81","213889.45","168097.95","193618.31","241315.88","430167.3","358485.28","250815.64","258908.0","387520.44","378737.8","266279.12","441723.53","309650.38","394483.38"
"TCERG1","51766.605","56053.016","38630.55","37880.26","53452.086","35882.543","43626.023","47655.85","31210.502","34558.387","0.0","0.0","26670.92","0.0","27664.543","47184.875","43417.957","45005.234","0.0","36085.543","43254.504","44153.777"
"NRP1","102430.805","68020.875","115110.555","88337.85","79013.586","85288.01","90549.09","60219.55","103770.734","73549.914","74744.016","67875.32","123942.92","82305.44","49371.93","186175.11","79488.49","75563.56","57924.26","34654.566","68575.16","61564.19"
"TNPO2","0.0","14308.676","0.0","16740.535","0.0","0.0","0.0","0.0","20394.418","19647.344","0.0","0.0","33575.08","17258.781","16414.578","0.0","26221.56","24776.906","26756.898","0.0","20768.111","31710.92"
"PSMA7","300536.0","157614.17","196917.8","200507.72","145271.06","200129.3","182879.25","154722.6","231420.34","179921.95","237802.64","174831.84","336375.84","341153.72","220151.16","310719.72","252412.33","234191.89","229534.36","206852.8","200604.94","201207.95"
"SCAMP3","95280.46","99344.86","86913.19","113220.96","78545.49","78944.086","87129.4","91420.71","77784.79","92531.19","0.0","0.0","102893.27","120792.336","140904.84","129657.9","105794.02","90403.51","86477.81","106174.94","83726.81","98389.914"
"OPLAH","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"BCKDK","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"IFIT3","34720.633","29101.352","0.0","26789.738","0.0","0.0","0.0","0.0","57899.305","0.0","40893.12","0.0","0.0","68629.85","0.0","0.0","0.0","0.0","54063.605","26140.8","0.0","0.0"
"MGST3","176477.23","147319.45","216066.52","159564.3","183231.38","216442.94","156881.23","167352.6","312496.2","195116.5","250157.95","286475.22","250053.73","178980.88","158764.03","203926.2","133451.23","266287.4","186058.1","162820.22","163581.66","250329.66"
"IRF6","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","24586.336","0.0","0.0","27528.37","29039.225"
"TAX1BP3","170803.05","86995.79","122723.87","118691.43","92191.945","120903.33","103546.38","96501.28","143774.56","112045.74","103920.63","70727.016","174710.05","131755.55","105113.87","144677.78","148903.6","103195.414","100238.89","73931.555","96271.42","103193.38"
"GIPC1","326472.84","269563.22","240672.45","290240.06","257679.02","248351.72","306696.1","352877.28","311023.78","258951.84","319987.94","327987.2","221541.33","214419.47","286474.03","219193.53","208228.31","308820.6","292268.34","282459.6","210987.66","204233.11"
"IKBKB","0.0","0.0","35117.625","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","353460.56","0.0","50315.32","438427.84","0.0","26501.574","0.0","0.0","0.0","34323.92"
"TIMM23","26022.092","25805.982","26021.373","23567.695","0.0","0.0","23979.68","0.0","25445.568","21444.84","10123.489","0.0","33073.957","9586.622","0.0","17828.994","0.0","0.0","0.0","0.0","0.0","29992.674"
"HAT1","52450.223","45612.562","40718.633","38217.375","0.0","0.0","41041.32","34321.58","33710.965","36596.043","0.0","0.0","55087.69","0.0","34491.805","59620.41","56439.28","34822.03","0.0","28277.355","34940.88","40321.812"
"UBE2L6","54333.613","59969.12","41541.97","55781.883","43961.3","42123.2","50047.496","43186.938","55556.87","37982.47","55580.312","54942.22","44692.26","49192.527","33233.723","30913.754","38927.445","43140.375","41746.246","38094.902","28552.912","42204.562"
"CASK","0.0","42783.79","26902.78","32657.92","0.0","32968.81","35726.113","35710.68","32136.848","36544.254","0.0","38843.934","38961.58","43125.473","38381.582","38870.16","48197.49","56319.938","51010.39","57952.16","60918.465","48668.47"
"UQCRQ","0.0","45895.184","0.0","77288.92","53096.902","54707.875","71650.52","61474.89","75344.0","0.0","0.0","54537.83","57156.16","0.0","0.0","54517.82","0.0","59546.477","50308.074","45193.38","60544.55","0.0"
"HGS","97562.73","97964.38","106608.375","92082.52","91338.414","98792.96","97557.805","105583.04","105317.164","93728.81","101870.96","96738.73","104166.46","80175.82","81992.56","80594.5","75814.03","105629.22","97227.53","102784.836","82367.805","85294.23"
"RAB29","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"CLGN","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"VPS26C","23752.297","0.0","32210.018","37909.16","0.0","30642.79","30391.617","36775.777","42471.23","32763.465","41451.598","0.0","43766.75","0.0","0.0","27047.91","25652.268","37426.71","0.0","31461.709","26473.773","34219.047"
"PPP1R12A","134970.48","106132.02","137117.88","111332.73","113241.96","149670.55","100008.875","102269.79","126551.28","112610.29","110083.164","116599.81","91291.88","105950.305","71468.625","91053.57","112418.09","68629.13","30906.092","80242.52","127644.08","138451.67"
"GAK","40235.55","59578.688","38582.688","45918.16","25515.248","33752.035","40435.082","46676.06","29084.902","43743.086","19440.498","26484.443","42994.996","0.0","42640.934","0.0","45067.227","39542.184","37204.035","37149.707","29809.26","45843.75"
"HNRNPDL","437232.06","397723.44","273127.06","281697.84","260559.1","256582.84","294798.88","275029.75","200902.53","242418.11","186532.83","179785.81","261195.98","63829.215","82733.59","264080.3","314513.16","287124.9","59685.035","62908.74","209736.12","257591.47"
"XPO1","229741.92","267721.4","208455.34","219622.73","236996.62","212596.95","249929.16","274339.44","233244.47","218720.42","260711.66","264276.34","295295.6","245902.9","221199.2","245857.48","228471.84","273462.03","240750.95","242636.03","218852.17","252631.72"
"ATP2A1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"ARHGEF10","21742.227","35171.297","0.0","30957.562","33246.03","28893.086","33688.715","41730.61","39971.23","44658.6","50796.63","44360.656","22041.152","26300.799","28413.084","27530.734","33154.2","0.0","0.0","32186.672","34999.855","26213.342"
"SEC16A","0.0","43851.438","38812.133","42689.062","44900.9","43428.8","39950.312","35891.85","42609.316","34039.46","57711.832","45629.492","61342.62","57743.07","58984.902","32650.643","38135.402","35790.83","0.0","52487.516","43547.266","35809.297"
"PLXNB2","85720.55","66146.01","83192.63","83128.32","80472.07","86910.5","73920.02","66701.31","76398.35","67446.11","78484.97","78594.46","80260.5","71334.234","69740.4","68409.02","73205.05","60629.37","61491.414","70729.25","64119.902","63381.844"
"U2SURP","51740.95","0.0","0.0","35456.457","0.0","29852.209","37557.098","0.0","45236.21","32684.814","0.0","0.0","47259.4","0.0","0.0","33282.914","42117.246","0.0","0.0","0.0","30598.959","37145.824"
"SYNJ2","29416.516","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","22890.365","0.0","0.0","0.0","0.0","0.0","0.0"
"SYNM","0.0","41393.547","0.0","18774.934","0.0","0.0","0.0","46368.17","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","23792.527","0.0","0.0","0.0","0.0"
"PFAS","54471.473","53633.312","38474.875","41798.793","56320.45","46815.688","52237.285","54546.97","42739.383","43674.586","55034.902","59246.37","54470.355","41064.645","41992.234","40449.105","40075.953","60833.387","47251.625","54420.996","50036.562","38565.23"
"DCLK1","84592.195","66903.52","127510.79","149347.38","109911.03","154885.61","67505.664","0.0","85493.4","86581.82","60318.383","79189.14","25898.635","0.0","0.0","21053.848","0.0","0.0","0.0","0.0","24266.783","0.0"
"ANKRD28","0.0","42500.65","25325.225","26347.725","0.0","25716.582","28878.068","36497.07","29346.611","40723.875","0.0","41448.58","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","21486.79","19877.494"
"ARHGEF11","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LSM1","142169.4","67044.945","88914.12","105722.96","52418.07","72361.08","88549.97","70421.21","74843.96","70983.26","67865.09","51635.254","99743.45","96760.24","96419.32","108525.305","90163.15","73126.93","99736.42","66568.25","65106.05","81254.266"
"NPC1","200261.25","292099.4","163007.66","495342.72","189510.53","237992.4","291710.53","249291.97","243268.73","325567.7","182914.84","162836.19","231560.42","71039.59","93705.836","183190.58","125144.32","283195.1","119194.64","161487.98","178400.08","167576.72"
"DEGS1","42721.418","0.0","56826.082","64331.938","0.0","0.0","49379.91","0.0","64790.72","50529.695","71517.71","0.0","59936.734","96965.15","39722.72","62272.254","43896.434","0.0","0.0","0.0","0.0","46194.707"
"SCAMP1","59345.617","76674.81","81977.45","76672.016","76475.71","82226.266","53177.836","53415.46","47282.6","53220.992","41839.227","30112.94","65403.78","94024.57","93810.82","72583.64","85531.72","52131.305","62621.316","66079.53","103426.13","71310.914"
"SCAMP2","48379.95","77773.81","59464.945","78537.734","69863.5","62291.49","66415.01","80977.45","57102.02","67036.6","0.0","67711.164","44907.637","51312.484","49210.07","42552.98","54570.816","50455.566","46644.37","62207.55","58109.67","37994.844"
"ARPC1B","668033.75","568468.9","695403.0","699170.4","694212.0","683419.06","747234.8","663822.75","766300.75","841612.7","791684.8","743339.8","635365.6","605801.56","592956.2","533516.94","505686.9","695143.0","662514.4","622712.1","630319.6","793575.25"
"ARPC2","500348.5","430944.22","520301.06","503839.12","560906.2","555136.94","539222.6","509903.34","705328.5","571978.4","720987.5","731597.25","447690.94","478154.97","499827.9","428962.97","429940.62","705545.4","620334.06","642100.44","568641.7","538789.0"
"ARPC3","390025.0","300638.47","389470.16","345754.44","347727.56","376233.12","376965.28","343289.5","489492.9","365499.1","381957.0","403634.6","484988.16","443690.8","316755.53","388219.62","334598.06","420427.75","428984.66","383044.78","325999.8","392211.22"
"BET1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","57774.43","0.0","0.0","0.0","0.0","0.0","36449.707"
"POLR1C","80367.74","46554.39","49846.777","39232.504","0.0","44372.992","50041.336","45816.97","43462.43","45515.28","39058.36","34651.242","55288.066","0.0","0.0","61739.418","60738.195","51387.555","54386.79","48331.008","42752.402","45077.02"
"PLSCR1","44725.67","46801.613","38026.2","45420.035","41366.18","45928.254","95899.0","75997.55","52860.21","69088.664","45418.258","46796.76","57908.723","0.0","0.0","31322.145","52785.332","27992.29","0.0","0.0","57034.9","68566.21"
"PGRMC2","337431.5","278003.25","464929.94","402541.9","418848.34","393831.1","298090.4","309547.22","399442.84","285463.8","296341.62","293377.12","655054.56","711949.44","480145.75","499610.0","535035.06","406906.4","610210.4","596927.06","374789.06","436271.62"
"PFDN6","185962.14","126508.8","149029.62","138852.84","134877.77","153038.48","131836.17","122612.15","115540.71","120701.24","120548.39","110640.82","148983.17","146604.39","161344.66","122576.055","129782.984","128635.5","165412.16","158894.62","127308.97","119256.02"
"GNPAT","0.0","38507.688","28887.967","30917.068","30436.316","36163.707","32225.0","38766.992","20921.521","36408.5","24447.242","37871.035","0.0","0.0","36114.69","0.0","0.0","30643.025","34688.9","31830.607","24190.14","31032.781"
"LAMA5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"ACOX3","162318.52","157796.9","176024.31","185069.89","172894.89","249357.89","150622.36","147106.23","186265.73","177536.22","181431.06","220823.89","190687.0","200246.62","204626.45","117749.28","156413.05","212945.83","279625.16","286027.25","143686.88","210508.55"
"RER1","0.0","103625.805","116172.38","113775.44","88827.32","88864.89","124470.73","94333.62","203102.3","115849.37","150876.42","183840.83","101690.484","291237.44","167043.86","123090.21","118433.31","194165.97","157665.27","191858.38","90857.76","112761.44"
"SURF4","185007.56","205812.92","203830.38","226802.08","172948.97","230369.97","194268.3","197734.42","377786.53","222567.86","302079.8","285893.88","276035.56","346648.78","301842.38","258520.0","162231.6","334664.0","398575.4","349836.0","220605.95","199672.77"
"SPTLC1","119794.51","94392.266","127577.164","123910.234","88923.734","105578.57","107406.79","95329.83","122192.37","120811.69","95911.02","59133.71","164751.33","104105.89","130311.914","115133.3","127534.75","70455.516","53915.117","89623.58","84983.34","105011.89"
"SPTLC2","42421.88","68178.914","37877.617","45456.895","0.0","59675.24","39264.684","0.0","0.0","32165.652","0.0","0.0","72553.305","37451.383","34486.195","30143.977","32292.322","0.0","0.0","0.0","39128.324","34724.04"
"OGT","45418.05","44474.7","52297.7","46784.145","39797.63","44347.906","47555.617","41743.844","40842.04","42225.324","33244.66","36112.773","46595.574","34283.402","40278.4","36680.098","48280.71","33556.44","0.0","31860.596","34405.297","40305.375"
"ALOX15B","0.0","0.0","0.0","0.0","0.0","0.0","26988.08","0.0","35805.03","25267.436","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"PMM2","116708.31","109049.58","130839.74","116059.71","132205.86","132695.12","118573.82","107028.07","119278.28","143681.25","156223.69","134154.75","143022.95","101663.336","143720.48","111730.57","100519.65","149972.0","129113.08","130058.79","101842.79","101201.14"
"INPP4B","0.0","0.0","0.0","0.0","0.0","0.0","35639.277","0.0","0.0","0.0","0.0","0.0","34176.742","0.0","0.0","0.0","0.0","66834.945","0.0","0.0","0.0","0.0"
"MID1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","34926.816","0.0","0.0","0.0","65425.28","115338.2","0.0","0.0","71994.945","0.0","0.0","0.0","0.0","58031.887"
"HMGB3","143010.28","154410.95","83325.28","113624.805","110379.195","82409.39","141717.78","135760.16","62546.918","85191.9","65260.406","0.0","99830.82","0.0","0.0","0.0","100748.44","0.0","0.0","0.0","52876.07","55070.094"
"PPM1G","81408.055","80609.805","78231.914","75265.695","0.0","0.0","67215.266","74346.13","53662.18","59449.55","0.0","0.0","60094.465","0.0","0.0","70814.66","70714.58","0.0","0.0","0.0","71655.59","41852.035"
"INPPL1","0.0","27404.572","43382.277","0.0","0.0","35332.023","30948.367","0.0","40934.137","32789.85","39874.645","0.0","0.0","0.0","34427.848","22868.092","27739.412","34387.344","0.0","46649.19","33027.19","0.0"
"EIF3D","102650.16","84656.42","94057.39","88263.18","87892.2","82020.29","92141.05","96096.586","88429.68","90822.73","78393.41","77669.53","146248.78","119812.695","117872.78","119844.27","96066.76","34509.387","42853.9","68415.56","83074.266","107291.02"
"EIF3H","203161.4","161117.58","167207.89","150402.39","173647.9","153796.14","155107.58","141607.11","139962.17","159176.19","128697.82","147088.16","221142.56","175438.08","156751.77","232172.67","189007.8","169486.8","114116.29","132557.34","158359.06","156326.52"
