Genes	D:\data\Ksyusha\dia_17.11.21\ost_d8_cont_Slot1-25_1_2486.d	D:\data\Ksyusha\dia_17.11.21\ost_d8_dif_Slot1-27_1_2500.d	D:\data\Ksyusha\dia_17.11.21\ost_d9_cont_Slot1-36_1_2498.d	D:\data\Ksyusha\dia_17.11.21\ost_d9_dif_Slot1-42_1_2497.d	D:\data\Ksyusha\dia_17.11.21\ost_d11_cont_Slot1-41_1_2482.d	D:\data\Ksyusha\dia_17.11.21\ost_d11_dif_Slot1-33_1_2484.d	D:\data\Ksyusha\dia_17.11.21\ost_d12_cont_Slot1-21_1_2488.d	D:\data\Ksyusha\dia_17.11.21\ost_d12_dif_Slot1-38_1_2478.d	D:\data\Ksyusha\dia_17.11.21\ost_d20_cont_Slot1-37_1_2491.d	D:\data\Ksyusha\dia_17.11.21\ost_d20_dif_Slot1-30_1_2495.d	D:\data\Ksyusha\dia_17.11.21\ost_d22_cont_Slot1-20_1_2493.d	D:\data\Ksyusha\dia_17.11.21\ost_d22_dif_Slot1-32_1_2480.d	D:\data\Ksyusha\dia_17.11.21\vic_213_cont_Slot1-29_1_2489.d	D:\data\Ksyusha\dia_17.11.21\vic_213_dif_Slot1-35_1_2494.d	D:\data\Ksyusha\dia_17.11.21\vic_426_cont_Slot1-19_1_2487.d	D:\data\Ksyusha\dia_17.11.21\vic_426_dif_Slot1-26_1_2492.d	D:\data\Ksyusha\dia_17.11.21\vic_431_cont_Slot1-24_1_2481.d	D:\data\Ksyusha\dia_17.11.21\vic_431_dif_Slot1-31_1_2483.d	D:\data\Ksyusha\dia_17.11.21\vic_432_cont_Slot1-22_1_2479.d	D:\data\Ksyusha\dia_17.11.21\vic_432_dif_Slot1-39_1_2496.d	D:\data\Ksyusha\dia_17.11.21\vic_482_cont_Slot1-40_1_2485.d	D:\data\Ksyusha\dia_17.11.21\vic_482_dif_Slot1-23_1_2499.d	D:\data\Ksyusha\dia_17.11.21\vic_494_cont_Slot1-34_1_2490.d	D:\data\Ksyusha\dia_17.11.21\vic_494_dif_Slot1-28_1_2477.d
RBBP5	887.12	1807.99	1764.32	2360.69	1952.71	3092.2	3113.72	1606.17	1713.12	2116.13	1700.8	1613.74	1534.62	1274.35				545.16		1827.62	1702.29	908.449	2260	1810.27
RBBP6	519.092	274.668	622.764	581.767	367.84	257.707	1021.37	757.494	841.561	391.131	771.951	857.206	192.594	662.084				393.749			299.757	247.494	327.675	281.403
RBBP7	15267.5	13631.7	12695.4	8775.94	32795.3	21878.5	25227.8	20139.1	17504	12760.9	15257	18572.4	17679.1	15569.7	5284.63	8800.13	6039.99	12549.8	12924.5	16165.8	20191	28781.6	23397.4	18764.4
RBBP9	8839.67	9041.08	9601.49	7763.2	8079.89	6764.84	6874.41	8637.69	8661.15	8214.88	6497.37	8461.68	4625.53	6330.47	3688.44	6682.93	6803.94	9041.98	4029.54	6764.96	3827.35	3728.25	5419.92	8056.43
RBCK1	3017.71	4219.99	3012.65	3642.74	3840.27	3690.2	4043.35	5173.01	4553.94	3794.39	2314.81	5406.22	2143.7	2898.83	2541.68	1333.6	3269.32	2966.61	3898.21	4196.06	2403.75	3812.27	3495.18	2855.5
RBFA		1256.92	1158.26	1374.41	1069.95	1237.03		1370.02	710.958	1203.3	1435.59	1741.15	433.041	1196.51				104.027			633.18	1260.35	329.016	1304.15
RBFOX2	2524.75	1025.33	2699.12	1429.78	4307.84	2249.16	1848.78	2032.33	2955.7	2630.03	2929.34	2157.72	2749.32	1904.06	1101.64	416.822	997.087	902.259	1107.49	1403.39	2259.56	1487.66	2807.04	2722.8
RBM10	2158.33	1242.14	2428	1358.27	3675.19	2286.61	1934.57	1827.81	2577.38	1407.81	2523.02	1901.07	2046.55	1281.19	641.392		1270.6		1537.32	755.417	2050.99	2368.67	3642.13	2957.17
RBM12	10241.5	12094.6	7950.78	8842.76	15095.3	14524.1	13090	12923.8	13861.8	10189.3	12422.4	12681.6	13324	19921.7	9989.1	13841.2	11463.8	19335.1	12349.4	21290.9	11417.3	16388.7	12938.3	14027.2
RBM14	9616.07	7899.69	10745.8	11844.7	10734	14481.3	11713.2	10881.2	11653.6	10573.3	11446.5	10058.7	13416.1	12951.1	2224.92	3626.59	2116.21	1867.86	1373.81	1785.3	9378.13	11211.3	15066	13411.4
RBM15	2457.94	1604.52	1450.43	2177.7	1668.71	1636.42	2364.72	1565.37	1484.46	1281.34	1929.93	1549.05	1331.44	835.978		173.333					886.088	1751.53	1848.09	1706.57
RBM15B		175.702			565.674				203.924	72.3464	374.63	175.051	444.098								200.892			175.248
RBM17	5715.44	2580.98	4651.39	2860.69	6292.61	5013.77	6920.43	5315.87	5193.16	3098.99	4685.81	5156.05	4372.57	1786.47	1442.48	227.817	736.312	4938.93	778.731	816.938	4854.42	4842.78	6976.95	5100.1
RBM19	143.575	484.563	144.475	324.734	70.3711	318.684	624.691	456.571	115.507	187.135	631.327	89.666	306.455								323.773	355.648	281.194	265.56
RBM22	2981.58	1750.53	1995.39	1835.37	1260.35	2950.19	3184.44	2993.37	1626.83	1662.05	2389.39	2063.48	1811.82	3012.25	297.931	396.58		1213.75	295.485	1004.21	1757.81	1990.1	1963.28	2752.8
RBM25	5056.82	1883.41	6352.04	1435.91	8194.1	6555.26	6188.61	7700.89	5433.51	3272.39	4183.87	5786.12	5514.66	1386.29	5925.02		3288.47		590.56		5187.38	4612.85	5769	4145.72
RBM26	1453.16	1073.42	1885.7	1391.67	2818.41	2035.85	2227.24	1504.93	2129.4	1177.34	1758.79	1746.13	1595.02	475.951	790.072		709.072		1427.95	437.441	1740.82	1317.08	2183.46	1512.04
RBM27	237.485	242.312	194.39	305.457	378.775	456.042	324.995	338.45	149.995	295.051	647.156	288.271	111.552	156.904		110.898				108.484	277.601	184.993		284.423
RBM28	2196.58	1779.48	1489.47	1043.29	2306.13	3528.55	2335.56	3780.64	1725.85	737.349	1827.13	2077.72	420.58							543.695	1879.75	2037.47	1925.61	1669.72
RBM3	51888	30866.2	45060.2	19286.9	92744.9	60025.4	46803.8	51036.1	62832.2	41491.3	51541.4	48878.6	64793.8	49883.2	12878.2	3545.47	3818.51	4298.32	14608.1	4756.26	63511.3	56424.6	66648.5	41196
RBM33					66.7817					26.9873			147.906		133.539		138.98		80.339			38.2119	150.414	65.1104
RBM34	1027.26		1770.97	340.372	1626.12	1416.03	2429.09	2200.92	3775.67	819.077	1216.41	2524.12	1585.78	1532.39							2082.62	1398.47	2725.07	1269.74
RBM39	8972.23	3079.04	7350.94	5018.37	9432.7	10221.3	12131.7	11224.7	7918.69	5031.92	7529.94	8230.11	6667.26	1466.01	2342.69	1327.76	1752.83	682.359	4102.39	1745.66	6512.53	10044.3	6150.81	6912.79
RBM4	8255.98	8022.46	7790.34	4460.89	13889.2	11794.3	8416.92	8771.67	12684.8	12097.5	11919	7899.56	7104.59	11614.5	7026.36	4609.6	8116.29	9040.95	10308.3	6261.59	10290	11514.6	12910.5	13029.2
RBM42	2202.33	864.492	2027.54	1307.82	3108.89	1469.93	3019.11	1418.02	2746.64	1393.63	2707.15	973.918	2690.37	1632.63	526.467	909.051					1919.16	1252.43	2644.4	1899.77
RBM5	541.741		297.829	207.435		618.255	718.249	624.662				573.724	97.677								128.39	158.358		247.284
RBM7	369.295	279.646		152.868	794.764	350.59	938.634	260.309	139.229	90.7958	430.962	249.277		339.55				167.729		873.827	127.212	500.158	200.204	209.743
RBM8A	4789.75	6004.51	5110.67	3966.93	8435.42	4459.99	6748	5629.71	4418.06	5270.35	3525.88	4100.37	3413.57	9230.86	2783.88	3282.45	3662.05	3766.91	3165.31	3575.7	7123.24	5916.58	4513.24	6582.33
RBMS1	7285.88	7953.98	8655.73	11019.6	11610.3	7904.93	13917.5	5774.25	6021.27	3850.93	5099.16	8891.53	1592.57	6609.25	1137.65	1859.96	1832.34	2622.51	4249.94	1930.1	2751.05	6664.55	6195.96	5458.24
RBMS1;RBMS2;RBMS3					2162.31								5159.52		6906.96						4971.18	939.131		
RBMS1;RBMS3	2899.14	4877.75	4801.6	1693.59	4709.8	4905.36	3876.85	3660.52	4467.51	5537.05	4206.1	3306.86	5460.76	6891.7	4473.36	1914.54	6369.66	1382.44	4604.92	1143.19	5229.23	7053.77	7464.87	5886.34
RBMS2	6212.76	4877.81	8303.98	4320.41	9115.56	3699.87	3367.73	2906.03	8372.03	8595.95	6277.89	4900.09	3376.31	1570.56	2679.91	1000.59	3954.62	2596.79	4337.71	3049.37	2598.86	6020.66	4110.12	2976.62
RBMS3	4229.19	3426.87	2605.07	2378.45	5540.55	2761.76	3569.68	3399.39	6351.97	5088.95	3168.99	2752.91	2737.84	6749.78	2599.71	2148.46	4881.37	3911	3161.19	1585.28	4179.18	7623.35	9951.73	6544.47
RBMX	29110.5	14599.3	21755.6	13478.7	47721.2	28124	33806.8	29020.6	19965.1	18557.5	28644.4	23287.9	29156.5	32248.6	2077.82	4576.87	2900.16	1274.68	3588.85	2180.17	26579.8	22035.8	29997.3	33692.3
RBMX;RBMXL1	27798.4	29962.3	23539.6	26545.6	52968.3	40079.7	48208.1	35666.9	25438.3	27469.7	39491.9	31992.5	46033.4	52956	3478.05	5551.39	3418.91		3909.94	2484.48	43015.9	36845.4	48643.8	49973.7
RBP1	353.368	292.693	2272.49	1165.14		535.543							2269.18	7004.74	1681.57	2413.98	1393.49	1165.33		759.949	1059.06	2677.23	4262.68	8484.11
RBP4	1899.87	688.838	1683.81	966.402	22895.6	4000.05	5396.02	3025.83	4078.81	1897.82	5165.61	2950.91	3294.67	1060.03	34217.6	38303.1	25851.6	15372.9	20053.4	5138.04	2542.93	989.984	1533.05	1626.6
RBPJ	2176.03	787.022	2183.68	1522.55	4709.46	3251.37	7649.23	2567.95	1826.75	408.73	3947.67	1819.94	1172.69	798.421	327.187	390.648	735.061	1253.29	1520.57	236.47	1141.61	1654.79	963.923	1179.8
RBPMS	11323.7	9917.69	13811.3	18594.3	17526.1	9477.49	11461.1	8936.67	17008.7	9167.8	11579.5	6214.3	15899.6	14083	8716.66	11269	20103.1	15681	15722.8	20338.5	9777.45	13419.2	13467	23554.2
RBSN	254.359	357.031	393.251	386.22	85.882	683.257	317.81	372.228	167.854	158.73	171.262	281.349	76.4384	324.721				207.757		289.298	223.833	179.008	258.091	238.69
RBX1	18068.1	19034.1	27160.5	18844.3	23891.2	22601.2	21190.6	20279.1	25830.5	20580	24363.9	18429.4	12123.4	24995.9	12849.2	17851.6	15662.4	22461.8	20627.5	27186	15377.7	23055.6	19660.3	20441.4
RCAN1					161.067			13.5225	71.8412	146.344		64.7245					237.823	258.864	110.596	171.502				65.0257
RCBTB1	382.663	817.276	913.28			538.148		489.787	756.124	908.737	684.444	652.261	304.822	456.728		251.255		670.534		263.866		67.6952		43.8634
RCBTB2		243.386	517.715	470.709		244.777		408.529		1083.79			275.419							245.477	364.325			428.03
RCC1	25418.6	18653.8	26606.6	17720.9	26725.8	25460.8	30540.6	25570.5	25291.2	23130.3	22757.5	18302.2	14708.1	30506.4	5865.75	13285.3	6655.58	16310.7	10302.3	14932	16278.5	20952.5	29957.7	17711.2
RCC1L	1226.13	1268.45	1545.95	1601.65	887.182	2320.14	1675.48	1893.06	1508.51	1957.53	1264.15	1952.71	1302.47	1102.34	1016.23	667.947	800.275	1400.55	1532.45	959.508	1106.4	1395.04	749.385	1100.05
RCC2	9797.47	4132.92	8521.91	4332.59	9393.09	5925.62	9042.1	5454.02	8610.48	4012.5	5988.85	4150.85	6164.72	626.635	3723.25	166.289	4552.04	132.514	5977.76	636.487	6377.77	5663.25	8401.17	6067.46
RCL1	740.736	289.775	851.874	443.982	638.615	730.214	1098.25	826.667	762.576	489.412	1250.61	490.182	701.042	308.071		257.34					677.362	687.693	1098.85	788.242
RCN1	146920	203636	189272	181763	126439	123026	95138.2	94162.2	176426	231352	117279	169986	84003	199210	94354.8	287764	145212	210019	150936	217538	65441.5	185030	146292	181412
RCN2	5678.86	10022.6	11812.6	6114.01	13162.2	7348.04	6959.25	8813.96	16244.8	12012.2	9004.97	12059.7	7306.88	7298.44	9364.06	18979.2	17670	15374.2	10143.3	12913	9893.39	10079.4	8992.81	10688.1
RCN3	105543	112038	130869	70752.9	114130	70802.2	69682.3	54436.6	128899	109720	90673.4	95118.6	36216.2	65832.7	64508.9	91537.3	112288	59835.8	90853.3	36067.5	68998.4	130407	69579.7	69680.6
RCOR1	455.331			287.141	519.612	375.025	828.811	440.454	700.41	499.24	769.141		465.787		262.979		105.986			371.736	482.631	526.838	999.549	537.105
RDH10	3726.2	3207.92	2124.7	2500.58	1733.31	2051.23	841.54	1385.83	1932.73	2166.97	3601.49	1546.46	3322.04	2253.3	4213.7	3172.65	3416.08	3932.93	5794.16	3630.88	5109.4	2584.29	6067.41	1187.11
RDH11	26152.7	35326.7	24087.9	27937.5	18296.7	24306.8	20122.1	18061.5	24014.4	31749.7	24918.9	23301.3	22032.8	32560.5	21762.6	36094.3	21382.5	39980.3	25654.1	41958.6	22367.3	31454	25805.3	29965.2
RDH13	2134.54	1871.69	3016.03	5000.62	1673.65	1731.18	828.621	1818.89	736.943	1152.54	4134.09	3523.85	2558.53	4784.16	579.553	787.438	2473.34	3492.8	1737.43	3192.82	2066.68	2372.21	2864.99	3722.19
RDH14	8906.87	11143.5	12085.8	10120.2	8402.72	9479.26	9467.01	7773.65	10484.5	13565.5	12450.9	11512.2	9374.97	13394.4	7027.34	15707.4	9800.35	21343.3	11298.2	13770.3	7758.19	14650.6	9008.76	13105.5
RDH5	1437.5		2060.35	401.813	391.119		628.548		1749.26	512.13	1183.49		714.127	541.204	1034.03	341.577	1591		2533.27	581.559		565.177	1108.83	637.3
RDX	25939.1	13336.1	35001.3	12439.6	33008	29605.1	24159.8	26894.4	31672.3	28817.5	22180.5	33524.9	14078.8	26116.5	13888.4	16244.7	17927.8	17927.8	20595.9	15267	16763.2	30425	22847.9	21691.6
RECK	5392.41	9360.61	4214.43	7478.11	6556.33	12482.3	10624.2	13823	5721.08	8905.04	5176.23	11545.5	7831.22	17331.7	15471.8	32884.3	22398.9	26435.1	16904.5	23717.3	8237.2	29899.7	15384.9	31210.6
RECQL	25479.3	18734.8	23393.3	20249.3	27694.1	27173.4	32161.4	28919.2	25806.7	26151.4	37155.8	26127	20552	38607.1	12076.6	12973.5	13528.3	21810.5	14274.3	26391.2	21099.9	26216.2	22775.3	30296.7
REEP3	1715.02	2458.13	2880.15	2359.34	1977.98	3121.25	2251.08	4112.21	4514.08	5003.18	2173.62	4517.2	2141.73	2079.06	1486.8	956.934	1143.75	1208.03	1638.8	2108.56	2563.83	3162.81	2887.8	3200.3
REEP5	37524.3	43259.3	38014.8	40975.4	26863.5	37914	33548.7	33322.3	41183.4	36047.9	31052.5	45110.1	19717.2	45706.5	29944.6	47484.9	38500.1	45083.8	47339.8	50561.4	25248.6	42973.6	30663.5	30363
REEP6						60.7656		140.478		64.6988			180.002	608.225	170.503	294.936	200.764		207.784	463.773	313.599	225.485	544.505	534.776
RELA	8413.09	5968.88	9691.08	7804.16	9557	8809.57	7771.56	6619.81	9255.29	8355.57	10060.4	7200.09	4896.44	7350.53	7292.95	5714.33	8519.68	7674.87	8797.54	6499.38	7544.73	8733.68	7699.78	7889.34
RELB	101.129	322.319	127.809	285.06	166.291		559.017	392.243	259.853	256.116	469.473	250.223	84.6503		82.6777		267.164		258.322	92.63			142.069	196.498
RELCH	5975.9	5024.64	5253.56	4200.35	3502.33	4580.63	6941.84	4744.37	6982.76	5400.94	6192.63	4802.43	4235.93	2645.39	4218.3	1758.09	3850.83	3154.05	5970.77	4889.79	3238.64	4595.72	4966.13	5182.76
RELL1	1092.02	1618.49	1491.26	3227.94		1920.48	989.797	1005.36	1242.82	3162.55	1624.04	2229.51	2429.73	2414.85		553.598		670.005	696.873	1289.84		1602.75	1182.34	1336.52
RENBP	1276.67	1500.5	1726.54	1229.02	1169.24	311.778	616.673	741.483	1339.16	2369.26	1717.39	2111.4	156.869	282.559	1026.92	443.021				87.7403			193.006	297.826
REPIN1	458.675		201.119		54.9134	570.131	322.896	333.9	595.796	349.284	220.916	433.017	110.682	474.684	76.4981	53.3473	303.869		269.104	98.3685	90.6346	148.638	252.515	417.474
REPS1	3197.22	2179.54	4196.37	1499.1	2922.86	3416.22	3415.91	3477.83	2005.57	2342.62	1767.02	2532.52	1964.88	1261.91	509.286		2157.7	1012.52	2194.99	1877.52	2201.51	4388.41	2854.33	3539.14
RER1	14474	34243.4	15075.3	24925.3	6759.46	16264.3	14828.2	12184.7	16043.2	29387.3	13956.9	14293.2	17699.3	25096.6	13267.3	18444.2	18411.9	18341.7	25012	25804.2	15389.2	17066.7	21530.7	14378.2
RETREG2	1207.86	3288.86	294.149	756.998	2812.67		345.964		1271.21	2564.41			900.011		1940.21	1061.61	1009.89	1266.97	3131.08	2778.68	2707.59	3416.87		
RETREG3	15222.8	14966.6	22081.6	14026.7	9656.07	15006.7	11077.8	7116.03	19636.5	17831.3	15336.8	14032.4	9258.85	9289.31	11126.9	5112.95	9659.95	8300.68	15877.8	12146.6	10332.2	17702.4	12819.5	9098.14
RETSAT	5538.29	8389.64	6779.92	11123.9	4962.91	6914.56	6175.44	7974.1	6140.13	12252.6	5255.58	7948.34	4068.74	3558.14	5146.23	8316.96	4660.02	6981.18	9139.18	12253.2	4691.08	6502.73	5462.74	9686.24
REXO2	37856.5	25158.2	37691.9	20829	27439.1	23516	19984.8	25417.3	40373.6	28167.9	31441.7	25300.1	23217.9	30372.3	24630.7	33367.2	37969.6	39264.9	35091.5	38345.1	32875.4	40756	24613.5	25619.6
REXO4	640.879	271.729	557.826	867.705	1098.8	983.696	1307.2	770.695	1154.66	488.714	938.541	585.321	891.903	1205.52				162.962			1089.4	1511.45	821.403	903.204
RFC1	524.992		347.848		551.008	683.923	798.574	621.379	340.467	316.566	262.003	461.78	626.575		286.31		423.183		477.444		843.923	573.49	1122.72	689.61
RFC2	1714.43	1168.54	1010.45	722.422	2430.14	2427.51	2557.12	1837.23	1858.48	1293.18	2428.54	2081.96	1764.85	1631.85	208.428	502.865	266.33	1515.47	1116.94	1190.25	1747.45	1803.53	2359.84	1858.83
RFC3	1216.59	929.662	980.547	876.794	1361.17	1357.7	2039.74	1215.1	729.939	499.774	1163.82	1125.16	888.667	834.536			239.31	407.482	262.881	399.583	810.092	537.857	1024.73	797.555
RFC4	5172.32	2513.97	2445.83	1864.46	6526.35	4950.12	3635.87	2004.32	3530.01	3024.93	6328.17	3315.65	4330.28	4164.85	1230.44		1497.52	8716.63	3308.65	2178.46	5087.47	4608.62	5759.82	7445.56
RFC5	1230.8	832.847	1005.27	1350.19	1837.79	1988.85	2165.98	2094.74	932.568	1409.1	1782.27	971.861	1796.15	1762.76	441.864		752.901	737.323	1102.01	1398.81	1284.66	1009.05	1759.01	2184.57
RFK	2223.87	1741.85	1446.31	1424.62	1805.79	964.27	1305.87	695.484	1605.23	1467.09	1114.26	1048.01	845.83	890.592	944.083	1786.8	1117.74	1193.07	1314.68	1303.84	1067.76	1404.27	1279.36	789.483
RFNG			157.81				327.459		18.9776	256.678							55.0321							
RFTN1	19287.4	24289.1	29829.2	26099.2	15381.6	20175.4	15005.4	15597	23004	28776.5	22494.7	25859.4	7576.39	10557.4	4177.72	7553.73	13873.2	12971.3	6657.76	7457.2	5392.29	11593.5	6455.73	11825.8
RFTN2			136.049	26.5235	100.175	90.2353		184.972	12.1028	106.071	148.825	149.756	116.018	42.4378			87.2758	136.05		67.5414		137.83	18.7043	201.604
RFXANK			326.73		608.401		355.962	510.124	608.582		483.457	173.854	193.697	165.918					88.2009		103.284	411.214	239.991	
RGL2	349.844	344.586	959.952	1295.38	576.858	1165.76	1052.85	127.211	403.905	484.954	477.828	569.856	945.842	703.258	182.053	475.894	627.671	522.884	858.948	386.537	404.109	1669.1	556.509	1559.42
RGN	582.49	1482.57	1026.15	560.854	2658.35	754.497	668.169	457.23	1656.37	490.088	1138.22	839.331	841.378	650.985	2897.24	1318.28	1697.29	1923.16	1187.3	542.948	460.052	362.276	1189.39	456.111
RGPD3;RGPD4			1618.51		1830.86	2224.47	2055.72	1389.62	2015.52	1652.82	2244.58	800.188	2091.02	367.27	564.308				462.306		1900.75	1115.7	2271.52	2757.81
RGS10	1036.95	2133.02	2143.11	1013.82	4381.36	2593.73	2933.41	2434.97	2555.6	1574.06	3402.47	2205.35	2049.03	2889.42	2594.89	2493.59	2093.43	3714.83	2823.21	3022.3	3451.18	6311.42	3793.6	2784.17
RGS20	1571.28	670.063	1478.29	561.887	774.617		543.02	883.616	1212.48	777.443				339.652								1219.62	1583.4	
RHBDD3	2003.34		615.136			1569.47			151.825	342.638	1846.49	765.247	331.814	854.389	196.745		180.947	149.097	154.593	187.997	401.116	251.057	794.669	613.75
RHBDF1	1176.95	1015.59	979.463	1406.57	1323.74	1583.28	1639.23	1608.67	1017.68	1091.37	1410.09	1278.09	1139.01	1505.13	573.87	281.017	846.07	749.48	1082.48	1076.94	1361.6	1794.85	1725.4	1823.16
RHEB	19902.6	27075	17695.7	20704.2	27320.9	27093	23134.4	23733.8	20597.4	23382.3	21894.7	26396	20268.1	22339.5	16157.8	14618.2	17065.2	26008	19601.3	18508.7	16496.2	18641.8	18161.2	20208.6
RHOA	276014	278636	260660	235034	302903	303326	287456	299286	295042	296800	320584	345953	223830	246881	206947	189014	221826	207004	222353	226427	244011	296997	224383	273232
RHOA;RHOB	25024.2	68498.5	137034	74568.4	168626	81248.5	32929.5	74451.5	141610	194193	140555	61658.1	184988	113405	151771	137431	259950	151889	128287	163066	209961	198656	50316.4	165377
RHOB	12223.2	12887	12688.2	10609.3	4920	9339.76	4261.33	12134.7	11324.8	12650.5	5968.63	12795.2	4552.69	7387.47	3040.77	5627.03	6248.11	7901.87	4219.74	11967.2	1743.59	10401.6	4918.83	9956.78
RHOBTB3	1462.51	797.668	1185.23	2223.95	392.828	1300.46	64.2109	1473.3	502.133	921.633	453.995	845.159		238.199			240.354	101.602		264.42			331.26	291.118
RHOC	31615.9	37907.1	41876.5	42288.9	37725.9	38418.4	36099.5	44605.2	40254.4	41063.9	36067.9	34988.1	22488.4	29875.7	31728	30847.5	41229.9	25773.1	32111.5	33629	35930.2	38486.7	29416.1	29297.9
RHOG	63747.6	49646.2	52248.4	48225.9	27586.5	47161.1	42360	45237.1	52057.9	60991.6	48103.1	54262	26110.3	54392.5	28505.2	42118.9	27855.3	61664.7	33958.3	42684.1	29656.3	38803.2	30528.8	30930.7
RHOJ				1175			294.829	266.725	1192.46				1762.65	156.791			183.741		1362.01	448.111	1753.19	348.72	936.818	475.594
RHOQ	1405.88	919.076	1276.79	999.139	1225.26	1372.21	644.906	455.274	977.703	1153.28	1897.45	1710.14		1278.66	471.934	407.699			363.992	128.048	476.911	644.236	1378.17	444.709
RHOT1	3752.53	2908.58	4036.87	3851.81	2816.53	2861.8	5278.22	2949.66	4247.67	4887.72	4897.84	3617.71	1786.49	1607.78	833.113	2283.53	3820	4694.23	2443.22	4301.84	2368.68	2282.65	3214.51	1492.04
RHOT2	9315.03	7356.34	7449.81	7153.33	6216.45	7517.17	9169.19	9528.93	8591.24	7712.09	8208.69	8478.24	6123.85	7964.31	5307.4	5131.48	6353.41	6369	5750.62	5585.83	6507.79	7281.1	7103.38	6399.13
RIC8A	15882.9	13668.8	18565.6	16009.4	14840.5	16606.1	16503.5	14713.3	18450.8	14675.8	16944.6	15635.1	13553.5	2103	12955.4	1938.75	13525.9	3957.07	19910.4	9847.51	11821.2	13628.9	14260.9	14462.6
RICTOR	1262.8	1319.46	923.053	1640.72	647.406	976.799	787.557	990.463	1448.46	884.873	866.97	497.496	884.519	518.491	64.5203	1146.63	631.478	760.767	562.231	706.961	276.398	662.71	690.143	779.08
RIDA	1746.91	1973.51	5313.15	2301.52	15237.2	4518	1600.88	3725.72	8319.65	8138.5	7609.14	6094.51	11440.9	1604.06	12114	18845.9	15939.6	11497.9	6597.02	4219.98	16853.1	4507.88	6772.84	9156.26
RILPL1	6859.06	4859.22	7368.57	6411.98	4492.86	4126.31	5095.84	3236.04	8609	4125.16	4980.59	4866.4	2494.29	5666	3765.67	6058.38	4420.83	4906.23	4264.15	5931.97	4154.7	5745.98	3923.93	4293.11
RILPL1;RILPL2	5905.75	7517.4	9416.93	6295.73	7419.88	4140.34	3366.42	3625.39	11773.9	10493.8	7053.81	4905.55	7905.7	6862.03	12181.1	14646.3	14608.8	16496	14212.2	17595	11182.9	10576.5	7276.5	5537.83
RILPL2	601.121	1245.04	2009.82	1879.86	614.632	735.469	781.132	1429.16	1069	1085.99	1374.25	1184.03	134.562	1318.67	121.855	560.949	450.751	2156.55		2489.02	307.088	2044.71	644.715	815.117
RIMOC1	3175.8	2800.23	3154.8	2538.37	1743.12	2278.57	2741.27	3698.07	2762.6	2607.35	2804.44	2866.54	1507.81	3516.11	1659.68	2500.9	1454.47	3358.59	1905.52	4480.39	1919.05	2415.41	2183.59	2116.42
RIN1	3253.56	1694.26	2712.2	2100.22	5217.1	1551.29	5618.94	1539.45	5069.92	2187.78	4200.75	1689.77	2749.76	935.657	1665.53	967.197	1764.13	1099.54	3704.02	1118.74	3240.29	1692.28	4186.83	1676.63
RING1	1366.49	1644.59	2524.11	2033.93	2087.63	1904.74	2786.03	1651.34	2266.43	1054.29	1763.25	1968.25	2153.9	673.589	543.693		42.0462		1057.42	623.119	1736.14	1832.84	3132.09	1751.03
RINT1	940.631	2193.55	1560.33	1509.69	703.045	812.626	1192.17	1289.06	1074.38	1423.62	1022.08	1159.77	556.206	1190.03	661.394	1033.47	682.643	990.071	1180.96	1267.47	483.109	1083.66	970.283	863.279
RIOK1	173.395		108.296		151.36	111.089		206.849	205.389	550.238		235.687	217.291	20.7419			73.1613				116.671	298.911	33.9203	55.6923
RIOK2		258.144	223.344	769.339	128.909	1005.43	719.464	767.334	1085.5	804.164	1517.6	483.651	561.8	175.549	2146.02		1076.83		839.014	470.138	1226.79	447.006	554.872	978.75
RIOK3	785.865	1823.19	1550.82	978.712	1077.87	1164.71	1684.3	1430.27	1784.79	1993.1	1965.22	1130.44	759.91	466.022	1923.52	437.191	970.677	1084.98	1229.2	1802.04	659.053	1671.35	1008.75	1589.92
RIOX1	919.837	625.759	827.17	771.844	537.796	1283.53	1303.63	751.19	378.763	381.177	494.514	550.39	1182.58	932.779						419.594	473.201	847.227	769.976	1051.64
RIPK1	6189.99	7204.17	7583.46	7979.81	6437.45	8251.02	8419.87	8348.38	7189.1	6484.99	6405.81	7132.39	4673.8	6093.1	5104.75	6428.16	4801.2	9118.06	8369.83	7916.35	4312.89	4995.14	5326.51	6747.76
RIPK2	3318.59	2723.5	3474.7	3877.02	2958.5	4208.5	3834.04	2527.84	2556.19	2332.91	3352.15	3232.11	1563.87	2279.55	1789.17	784.076	1382.42	1912.35	2576.27	1782.14	1367.35	1684.71	913.306	1770.54
RIPK3	5871.52	3148.63	9006.81	4863.39	9489.12	6596.13	19012.1	8415.29	4674.71	1293.88	11780.5	4663.79	4034.29	28.2782								336.108		376.421
RIPOR1	4072.52	4877.2	4214.73	4756.92	3607.06	4561.4	3883.06	2672.61	4309.69	4833.15	5495.66	3873.3	3074.29	2504.94	3416.23	2577.85	3752.73	3004.54	4816.86	3969.73	3820.45	3456.71	4062	3209.64
RIT1	2893.7	1335.48	2226.64	2670.22	1543.38	1507.11	1228.12	2444.61	1304.72	1976.74	727.52	1790.61	1113.25	646.91	482.39	1069.83	1064.89	674.131	943.613	1088.23	506.099	856.059	1566.7	2080.95
