"","Ost_contr_8","Ost_dif_8","Ost_contr_9","Ost_dif_9","Ost_contr_11","Ost_dif_11","Ost_contr_12","Ost_dif_12","Ost_contr_20","Ost_dif_20","Ost_contr_22","Ost_dif_22","VIC_contr_213","VIC_dif_213","VIC_contr_431","VIC_dif_431","VIC_contr_432","VIC_dif_432","VIC_contr_482","VIC_dif_482","VIC_contr_494","VIC_dif_494"
"TFPI",12.61754,13.79125,13.0215,14.05184,11.51065,12.84197,11.46738,13.11778,12.27393,13.37584,13.04732,12.97899,12.58137,14.20019,13.07623,11.9919,12.41998,11.76418,12.72305,13.16205,12.77459,12.9791
"TFRC",14.76622,14.76588,14.86783,14.69044,14.39584,15.15847,14.61112,14.78728,14.96588,15.09037,15.18674,14.98109,15.42074,14.97863,15.15616,14.58571,15.74052,15.34157,15.42952,15.14124,15.81054,15.3769
"TGFB1",11.62897,11.52991,11.68227,11.83979,10.54924,10.7045,10.57894,10.28899,11.28472,11.16262,10.91724,11.26813,10.66943,10.45887,11.50861,10.14318,11.07156,9.78003,10.24927,11.39603,11.1272,11.15856
"TGFB1I1",14.69042,14.86775,14.87793,14.53444,14.05466,14.15105,13.22143,13.83157,15.04127,15.41306,14.34657,14.7036,14.12298,15.02008,14.87537,14.85438,14.7024,15.44551,13.97225,15.10994,14.42238,15.95992
"TGFB2",10.93659,10.84821,10.33703,11.56092,9.87088,10.48015,11.53262,10.27622,11.15195,11.84194,11.07264,10.8317,11.18562,10.04037,13.19018,12.87137,13.33183,12.77675,11.94914,11.57289,11.74257,11.70603
"TGFBI",13.67108,14.42268,14.52132,14.76937,14.24008,14.20981,13.94609,13.13178,14.34777,14.48734,13.83709,14.53167,11.73286,11.09883,13.50133,11.6936,12.18219,11.33657,11.71625,12.04991,11.79537,10.8433
"TGFBR2",11.83028,12.8209,11.68766,12.71762,11.19676,12.77821,11.19235,12.53702,11.27564,12.42185,12.00477,11.87826,11.75678,11.47039,10.61383,10.25985,10.46778,10.44027,11.20366,11.78351,11.30854,12.02028
"TGFBR3",9.00353,10.28082,9.12629,11.43064,11.15721,11.60459,10.27554,12.19186,9.20632,10.24047,11.34116,10.55097,9.66608,9.43508,8.31517,8.4941860369942,8.72295410833152,8.21113,8.57738,9.59302,9.83111,9.87092
"TGFBRAP1",11.67018,11.30965,11.86747,10.98086,10.88794,10.58179,11.1079,11.23791,11.92777,11.66805,11.90482,11.10817,10.80286,11.0325,11.58656,11.48023,10.42535,10.78962,10.11201,10.53159,11.32989,11.33747
"THADA",10.7868,11.1145,10.50358,10.72216,10.5744,10.60808,9.84564,10.67275,10.80307,10.1402,10.85155,10.63565,10.00781,9.99318,10.30121,10.16868,10.28834,10.74287,10.16063,10.12459,10.83969,10.89109
"THBS3",10.65286,10.31651,10.52311,10.64975,9.25146,11.12926,9.93656,9.57205,8.80109,9.91507,10.83603,10.34688,10.98362,10.05371,11.85425,10.58692,10.74208,10.98812,9.61379,11.23122,11.35491,12.05488
"THEM4",10.14857,10.57348,11.25555,11.3006,11.50792,11.13668,10.21279,11.16415,11.06838,11.08161,11.10217,10.73457,10.01145,11.6229,10.38547,11.90076,10.86643,11.80759,10.70903,11.16491,10.12832,10.20517
"THEM6",11.16927,11.52336,11.54007,11.10352,11.54993,11.86032,12.61978,12.34235,10.96786,11.77656,11.83765,11.36324,11.83583,12.27642,11.27424,12.22315,11.91514,12.44698,10.93187,11.54074,11.85283,12.02009
"THOC3",10.51586,10.70654,10.87797,10.88578,12.05838,11.93607,11.4297,11.45344,11.86078,10.67497,12.22226,11.44763,11.61823,11.61689,10.68636,10.7273,10.81636,10.39264,11.44177,10.81992,12.20421,11.89214
"THOC5",11.15456,10.45096,11.40567,10.73316,11.8379,11.99028,12.02865,11.90472,10.19127,10.82122,11.64293,11.638,11.6251,11.83884,12.24627,12.23894,12.24572,12.44781,12.25428,12.08297,12.42144,12.09956
"THOC6",10.2054,9.96953,10.65398,9.81873,11.87428,10.83742,10.7293,10.56313,10.64219,10.37785,11.14116,10.14091,11.2779,10.29703,10.2280791206019,9.77118,9.84974,9.86003247893217,11.64711,10.98289,11.25346,11.39888
"THOP1",13.39068,13.30351,13.39442,13.18906,13.56055,13.4685,13.20746,13.32699,13.60212,13.3512,13.52722,13.19823,12.98771,13.65517,13.3716,13.6734,13.658,13.62428,13.44893,13.6565,13.61898,13.42979
"THRAP3",13.65713,12.2328,13.38771,11.93807,13.98093,13.55997,13.76786,13.64913,13.31583,12.96269,13.66073,13.21052,13.22924,11.47796,10.97515,12.75177,11.01945,11.48662,13.3566,13.69993,13.56095,13.55311
"THTPA",11.53187,11.08083,12.00086,11.27841,12.22044,11.94401,12.42046,12.22146,11.97857,12.02913,11.91508,12.13217,11.18,12.23459,12.24457,12.21223,11.33633,11.77137,10.87912,11.98114,11.6568,12.07329
"THUMPD1",12.15471,11.27661,11.7415,11.37758,12.04417,11.94537,11.51736,11.76916,11.63303,11.45632,12.02368,11.71755,12.17541,11.93954,11.42433,11.87399,11.95325,11.5622,11.8634,11.41526,12.28947,12.19719
"THUMPD3",11.69374,10.81238,10.91456,11.077,11.19456,11.22179,11.71013,11.54296,11.01592,10.15564,11.44687,11.63499,11.37061,10.5647,9.98999,9.99704,10.59815,10.86773,11.05352,11.42682,10.95218,11.10776
"THY1",17.27102,17.03971,17.02576,16.92701,16.63189,16.93563,17.91269,17.59195,17.29535,17.52614,17.89526,17.40746,17.15664,18.33647,16.48153,16.6755,16.52239,16.79031,16.95316,18.2814,17.37918,17.7834
"THYN1",11.35883,9.9799,11.0213,10.87232,12.18354,11.05673,11.69496,11.5283,11.27697,11.05327,11.3821,10.7835,11.4167,10.90798,11.5476,11.40698,11.48231,11.36215,11.40709,11.42132,12.25028,12.00273
"TIA1",11.16644,10.47089,11.25871,10.48066,11.26989,11.23988,10.99594,11.62062,10.89892,9.73938,9.69123,11.43222,9.75117,11.10444,10.34051,10.3677,9.35009,9.66209,9.92272,10.51831,10.21147,10.18192
"TIAL1",14.05727,13.2706,13.78338,12.96361,13.91132,13.91338,13.83447,13.64999,13.82599,12.94172,13.60709,13.66789,12.97579,13.89644,13.08043,13.44775,13.08998,13.10342,13.23222,13.76257,13.52577,13.79882
"TIGAR",14.0303,14.29341,14.756,14.44816,13.7688,14.03277,13.52356,13.78052,14.54162,14.4722,14.22237,14.12133,14.15131,14.18362,14.88935,15.02638,14.90151,14.78649,14.02498,13.92866,14.28533,14.30439
"TIMM10",12.87207,12.38192,13.25575,12.79948,13.51173,12.73032,13.00756,13.62392,12.82218,12.81652,13.09057,13.00472,11.48507,13.38388,11.93378,13.51725,12.23959,12.74831,11.5023,12.41845,12.22334,11.89777
"TIMM10B",12.076,10.84909,12.70209,11.26567,13.12423,12.19414,11.92833,11.77602,12.42712,12.30042,12.0997,11.88787,11.85969,12.19401,11.42741,12.61153,11.21372,11.77244,11.52713,11.88898,11.41183,11.75773
"TIMM13",14.00385,14.25252,14.10934,14.2229,14.48575,14.60363,14.12562,13.9261,14.5902,14.90585,14.6643,14.50323,14.17731,15.03481,14.09003,14.99605,13.7862,14.62679,14.64505,14.38144,14.3423,14.09769
"TIMM21",11.56614,11.33507,10.8588,10.56421,10.81273,10.41791,11.57078,11.61106,10.62929,11.39438,11.01939,11.06183,11.06317,11.32751,9.6769,12.29287,11.23912,11.6154,10.43154,11.43859,11.63833,11.06659
"TIMM22",11.19368,10.40013,11.55474,10.00322,11.56922,10.57036,10.68682,11.10058,11.51218,11.87846,11.35258,11.19479,11.58325,11.80498,10.85368,11.51157,10.6815,10.82614,10.34651,10.8997,11.06004,10.57527
"TIMM23",11.11011,11.29014,11.38565,11.3848,12.26246,11.1266,11.32159,11.81893,11.53684,11.1276,11.77631,11.69151,11.53615,11.35145,11.69949,11.37392,11.5588,12.03577,11.32596,10.83215,10.9125,10.71112
"TIMM29",12.46378,11.47526,12.36413,12.2647,11.80356,12.05883,12.15868,12.05486,12.29644,12.06121,12.39246,12.63665,10.7607,12.21175,11.12135,12.08846,11.28237,11.99608,10.95422,11.50279,11.44649,11.11706
"TIMM44",14.43612,14.04626,14.45777,14.19904,14.12418,14.19131,14.41274,14.26255,14.21597,14.10244,14.26488,14.06076,13.74451,14.34113,13.94013,14.76379,13.64841,14.49012,13.8273,14.14552,13.89284,13.50128
"TIMM50",11.90452,11.46809,12.02036,11.91168,11.78607,11.83963,12.03708,12.38168,12.03391,11.89655,11.84325,11.80536,11.56006,12.14624,11.60919,12.68334,11.63604,12.34853,11.25619,11.8674,11.81923,11.51625
"TIMM8A",13.2703,12.66432,13.90123,12.72544,13.56702,13.75541,13.3984,13.72894,13.901,13.60421,13.88894,13.81098,12.95211,14.21326,12.86719,13.91251,13.18537,13.82982,12.75192,13.6877,13.41845,13.48277
"TIMM9",12.57774,12.31565,12.92455,12.31223,12.77514,12.50867,12.7273,12.60345,12.67569,12.54352,12.69139,12.95194,11.48007,12.89834,12.09046,13.27032,11.39692,12.81666,11.8219,12.2674,11.5541,11.87442
"TIMMDC1",11.47547,11.57416,11.53261,11.78864,11.33213,11.4596,11.3967,11.69039,11.35173,11.09879,11.3576,11.21798,10.97675,11.2083,11.18616,11.42767,11.40924,12.12116,10.57198,11.60092,10.95284,11.47218
"TIMP1",13.78592,13.58731,13.80382,13.51495,14.38858,14.0293,12.84033,13.41738,14.05176,14.02169,14.63978,13.68294,14.07136,13.88486,14.86564,14.44284,13.45547,14.11338,14.60445,15.06421,14.78997,14.51225
"TIMP2",11.89069,11.40378,12.05423,10.6115,13.16077,12.96589,11.88988,12.58034,11.95002,12.13953,12.99209,12.256,13.38741,12.80005,12.95623,12.37445,12.67411,11.88649,11.71421,12.40837,12.29926,12.28218
"TIPRL",14.08011,14.25253,14.37137,14.24664,13.76575,14.12923,13.79803,13.88997,14.27227,14.22527,14.17622,14.26016,13.09335,14.22676,13.79073,14.36177,14.03758,14.56777,13.33762,14.25866,13.61404,13.76652
"TJAP1",11.85239,11.49656,11.54032,11.42847,12.25101,12.08807,12.16134,11.76867,11.65509,11.82804,11.17425,11.34484,10.16663,11.04503,11.15382,11.87211,11.65708,11.77263,10.72588,11.87722,11.25079,11.74131
"TJP1",13.33798,13.58882,13.13974,13.21635,13.93049,13.97152,13.46727,13.73679,13.54904,13.60506,13.61404,13.6654,13.51122,12.85462,12.4789,12.11272,13.43262,12.9285,13.24641,14.10458,13.78308,14.08948
"TK1",10.26508,10.20297,9.35067,10.24644,11.92524,11.12044,11.23119,10.87996,10.50148,10.14602,10.5723,10.36496,11.05021,9.28523,9.03057,10.0992425548261,10.89313,11.00232,11.75916,9.82778,11.90857,10.56249
"TK2",13.14013,13.09411,13.30432,13.42335,13.22593,12.85385,12.65204,13.39866,13.44032,13.69409,13.60368,13.59144,12.48221,13.51347,13.60544,14.19612,13.19974,13.88261,12.66101,12.80137,12.41497,13.05639
"TKFC",12.2674,12.69555,12.96438,13.0598,12.78811,13.09927,13.10693,13.29235,12.72947,12.82877,13.01483,13.11195,12.59066,13.1975,12.98825,12.96516,12.86243,13.30324,12.13142,13.03197,12.7199,13.54645
"TKT",18.13149,17.9603,18.2067,17.90511,18.61917,18.39151,18.37567,18.42064,18.34847,18.31178,18.29215,18.11853,18.15422,18.8193,18.31648,18.93565,18.62256,18.91091,18.49918,18.97066,18.89341,18.66272
"TLN1",16.92282,16.8848,17.08059,16.34313,16.90683,17.12146,16.8985,17.02902,17.25626,17.11871,16.87319,17.17782,16.68653,17.0355,16.99231,16.36506,16.91793,16.67904,16.83146,17.3019,16.96036,17.16003
"TLN1;TLN2",15.23434,14.72019,15.29871,14.21737,15.29292,15.42267,14.97124,15.25511,15.4971,15.8016,15.62418,15.13592,15.82213,15.39697,15.67714,14.72976,15.33529,14.89297,15.70918,15.62859,15.3407,15.92164
"TLN2",13.30655,12.87964,13.1149,13.07339,13.46102,13.52253,13.31242,13.29178,12.41934,12.44932,13.50643,13.38318,13.40871,14.07997,12.25525,12.00878,12.37791,12.07408,12.86173,13.48499,13.20879,13.76478
"TLR3",9.83221,10.14148,11.00006,11.13858,10.68184,10.63696,10.14584,10.63001,9.80552,10.17249,10.40819,10.54769,10.42364,10.83156,11.38347,11.81892,9.42184,10.66026,10.08003,10.57488,10.54978,10.92258
"TM7SF3",11.92977,12.27129,12.9666,12.90816,10.39123,11.3986,9.30215,11.77616,12.27869,12.57196,12.63154,12.37523,10.83644,11.86338,10.06509,10.40093,11.39106,9.75049,12.03627,11.32113,11.65515,11.25459
"TM9SF1",11.70619,12.44993,11.88966,12.235,11.86397,12.48506,11.99153,12.05714,11.76736,12.86919,12.58901,12.2507,12.01853,12.08169,12.58882,11.78831,12.14849,12.46107,12.68594,12.38542,12.08435,12.25278
"TM9SF2",15.36139,15.78878,15.28586,15.41683,15.0991,15.58977,15.12234,15.17927,15.51485,15.82871,15.54408,15.40231,14.68821,14.77716,14.89099,14.69988,15.01374,14.74106,14.72447,14.97074,15.14299,14.47535
"TM9SF3",14.86261,15.67991,14.93285,15.49979,14.84343,15.11127,14.72958,14.48234,15.02364,15.579,15.37273,14.9499,15.23722,14.54604,15.12661,14.73341,15.30594,15.17607,14.84966,15.16387,15.31721,15.0579
"TM9SF4",13.62334,13.82454,13.88725,13.37928,13.37146,14.20009,13.62735,13.89656,13.90731,13.57219,14.01612,13.99457,13.16718,12.04893,13.04089,12.44652,13.81705,12.80983,13.06601,13.42113,13.25828,13.1434
"TMA7",12.79315,11.47556,12.39743,11.42113,13.39683,13.00995,12.58486,12.61146,12.38109,11.8513,13.20114,12.71973,12.70529,11.41709,12.35831,11.42252,12.69732,11.42806,12.9112,12.57424,12.98873,12.40087
"TMED1",12.48092,12.60891,12.71315,12.08663,12.41106,12.66815,12.31221,12.728,13.04408,13.34334,13.28237,12.84761,12.1495,12.68738,12.77198,12.8319,12.5078,13.03555,12.60229,12.80705,12.90923,12.53051
"TMED10",16.34592,16.56734,16.55591,16.27183,16.35954,16.3673,16.22656,16.03076,16.55822,16.55779,16.65834,16.50241,15.99689,16.14003,16.82578,16.73443,16.96885,16.94237,16.50212,16.93737,16.64958,16.47312
"TMED2",13.50352,14.43073,13.82514,14.42061,13.15737,13.2053,13.84435,13.36238,13.92119,14.47625,13.69811,13.97771,12.96191,13.91522,13.8372,14.31577,13.83657,13.77412,13.32104,14.07601,13.39174,13.85425
"TMED3",12.98357,12.90828,12.77261,12.8182,12.3522,12.50516,12.34647,12.06906,12.14098,12.56363,12.81264,12.16936,12.09672,12.82233,12.67231,12.63786,13.26531,12.76157,12.13615,12.72411,12.76173,12.93131
"TMED4",14.39228,14.49421,14.38999,14.11107,14.41003,14.16425,14.24081,14.29675,14.32062,14.26321,14.57099,14.13747,14.05019,13.7502,14.20297,13.78453,13.89828,13.98099,14.62448,14.18924,13.83988,14.36825
"TMED8",10.94216,10.88976,11.3918,10.77841,11.28415,10.63164,10.3867,10.02199,11.06926,10.82299,10.84373,10.62436,11.03279,10.7728842974639,10.68288,10.4876678523759,10.23247,10.36268,11.13251,10.85973,11.14493,11.25971
"TMED9",16.75071,16.7857,16.97515,16.33958,17.14936,16.88663,16.61748,16.45716,17.19005,17.12247,17.13044,16.97825,16.90789,16.96201,17.43646,17.18645,17.67014,17.27437,17.07741,17.38198,17.26416,17.3932
"TMEM104",11.45765,11.02898,11.56368,11.36482,10.99235,11.06841,11.17073,11.15969,11.55462,11.09673,11.91132,11.5799,12.1061,11.3373,10.98527,11.01463,10.94301,11.43071,11.14971,11.04725,11.39698,11.82347
"TMEM106B",14.60023,13.95975,14.36298,14.66859,14.88256,14.36425,14.24827,14.04139,14.71108,14.51228,14.63802,14.65324,13.9151,13.93028,13.75937,13.97382,13.98547,13.91057,14.37082,13.8492,14.03894,13.77153
"TMEM120A",13.18196,13.70316,13.15621,13.2005,12.32875,12.93563,12.85434,12.64182,12.86214,13.21039,13.05502,12.83437,12.91246,13.3128,12.15177,12.33076,12.79955,12.75614,12.34161,12.39563,12.82786,12.70573
"TMEM126A",12.75332,12.63964,12.75398,12.9848,12.66869,12.35397,12.59069,12.73533,12.76536,13.04529,13.07062,12.93747,12.97517,12.76755,12.94338,13.34342,12.13088,12.86891,12.52501,12.38684,12.78981,12.66965
"TMEM14C",11.94633,12.72554,11.99681,12.95467,11.02966,11.76225,11.53323,11.51834,11.34423,12.82956,12.56389,11.42152,12.43752,13.05236,11.71936,13.15183,11.72297,12.77329,11.31759,12.31653,11.37821,11.7605
"TMEM161A",8.95954,10.11495,9.24666,10.14032,8.41167295730797,8.88505,8.2316,9.39299,9.13667,10.20189,9.15958,9.68277568681952,7.11645,8.59861833412711,9.09489,8.86695696239959,9.46539,8.72572,8.60379,8.59136,8.90665,9.74598
"TMEM165",12.40124,13.20698,13.07614,12.63767,13.16979,13.81104,12.87466,13.25229,13.55155,13.46447,13.62017,13.55417,12.74183,12.39602,13.13719,11.93214,13.66852,12.64049,11.95327,13.40037,13.35641,13.11078
"TMEM167A",14.59846,14.34723,14.30032,15.40994,13.38935,14.87924,14.34582,14.51242,13.92077,14.9633,14.31475,14.752,14.47778,15.0621,14.48453,14.85206,14.71835,14.25391,13.91665,14.80614,13.48343,14.70224
"TMEM181",12.07661,12.52556,11.8467,12.01878,11.99865,10.78046,11.72491,11.21499,11.58669,11.54313,11.42385,11.67917,11.04279,9.18973,11.03221,9.33563,11.81398,12.14164,10.86685,11.28441,11.5701,10.71618
"TMEM192",12.43457,12.95947,13.35197,12.90661,12.72696,12.95631,11.63435,12.89469,13.11682,13.30838,13.03824,13.2837,12.46836,13.24481,11.58877,13.0809,12.25749,12.93798,12.30765,12.64929,12.55533,12.7187
"TMEM209",10.82136,6.97145,10.6591,8.36474,10.2542,10.30934,10.4006,10.31125,9.87926,8.9368,9.70252,10.14471,9.39819,8.41735,8.04180783439466,7.14893,9.0013823609898,7.89077356998193,8.00605,8.8786,10.28059,10.07505
"TMEM214",13.54148,13.84009,13.42797,13.7274,13.06916,13.73858,12.91262,13.07463,13.75956,13.63052,13.33638,13.23245,13.23852,13.88631,13.51716,13.24474,13.65477,13.65778,13.19213,13.7217,13.45668,13.67186
"TMEM237",10.85948,9.66909,11.43343,10.1718,11.06965,10.2678,11.23152,10.65735,11.16427,9.13151,10.22663,10.87689,9.6866,10.92017,10.57882,9.81544,11.18479,10.23285,9.90854,11.13476,10.68542,11.02656
"TMEM245",11.38758,12.31597,11.32853,12.27461,10.13672,11.15318,11.58735,11.45554,11.04721,12.58946,11.65181,11.09619,10.81228,12.16307,11.60008,11.83654,12.2849,11.93376,11.53922,11.37317,11.48846,12.1638
"TMEM259",8.3713,9.30008,9.37283,9.60848,9.14521,9.52024,9.85916,9.39187,9.28768,9.70466,9.63033,8.85028,8.13087,8.99183,8.93872,9.15823275393494,8.89268,8.9836,9.07691,8.97891,9.32212,8.15685
"TMEM263",13.75636,13.3141,13.67209,12.11794,13.42725,13.40902,12.66263,13.24977,13.37672,13.6252,13.47197,12.9072,14.78594,13.17212,14.87757,12.45771,14.10095,12.72152,14.4904,13.71759,14.15166,14.1836
"TMEM30A",13.24425,13.59839,13.71794,13.32328,14.12719,13.41101,13.10925,13.22732,14.42991,13.96389,13.90491,13.43297,14.31095,14.34629,13.2349,13.21578,14.1145,13.6774,14.19783,14.0288,14.34312,14.09126
"TMEM33",12.98915,13.2539,12.52465,13.50427,12.85468,12.84665,12.7008,13.03459,13.06165,13.38942,13.41033,12.80514,13.77634,12.88489,13.8682,13.98353,13.83566,13.5734,13.85534,12.45017,13.20721,13.39959
"TMEM43",16.69419,16.93404,16.92217,16.94959,16.27095,17.1409,17.04647,17.49753,16.83282,17.1396,16.98772,17.2826,16.2885,17.17253,16.15351,16.71474,16.45394,16.89159,16.457,17.18771,16.8414,16.96448
"TMEM63A",10.45763,10.68202,11.73135,10.22252,10.52612,11.22564,10.3320553766493,10.60469,11.6142,12.40039,12.04128,11.64846,11.8549,11.79481,10.9437,11.71781,10.88219,10.04906,11.19036,11.13376,11.60482,12.15112
"TMEM63B",10.44944,10.12324,8.83447,10.87958,9.11099,9.77421,9.53617,9.85315,9.76363,9.46906,9.72457,9.51065,9.32215,9.76265,9.13465,9.01016,10.02825,10.6209,9.49017,10.07472,9.84109,10.12063
"TMEM65",10.96433,10.7144,10.91929,10.84573,11.53564,9.48569,11.97491,11.56894,11.55895,10.49604,9.28081,11.1937,10.85542,11.51976,11.64667,11.76468,9.52827,11.04669,11.53024,10.80857,10.63599,10.61016
"TMEM70",12.28432,12.0925,11.83387,11.9329,12.17061,11.84239,12.2084,11.85597,12.15642,12.16768,12.51916,12.12737,12.45145,12.60275,11.83236,13.22989,11.87986,12.41272,12.57811,12.0857,12.9449,11.88621
"TMEM87A",11.90726,11.72639,11.55829,11.88859,11.39835,11.78739,11.36508,11.49242,12.10419,12.31091,11.72668,11.79888,11.78432,11.84067,11.18605,12.3285,11.04937,12.38081,11.25391,11.19498,12.22648,11.72169
"TMEM87B",10.81073,11.64878,11.17465,11.36638,9.88198,10.52533,10.38626,10.82004,11.31707,11.36372,11.05509,10.97421,10.9294,10.67136,11.22483,11.20185,12.04027,12.10879,10.30008,10.61028,10.54917,10.9975
"TMF1",12.85273,13.4163,13.02258,12.80021,13.16247,13.53109,13.16392,12.89775,13.28956,13.15966,12.8723,13.00431,12.32592,11.58234,12.853,12.11273,13.29101,11.84771,11.98362,12.96503,12.8865,12.36615
"TMLHE",11.22169,11.01874,11.1308,11.82084,10.78475,10.75755,10.9331,10.83283,11.00359,11.96373,11.61619,11.71406,9.23572,11.15634,10.67928,11.71097,10.15359,10.66321,10.45199,11.07816,10.51846,11.05627
"TMOD2",11.1988,10.35999,11.58343,11.19131,11.22606,11.10308,10.10498,11.12847,12.06218,11.78682,11.36388,11.23157,11.13346,11.90305,9.62329,10.57535,10.25758,10.41738,11.33154,11.24626,11.1851,11.33845
"TMOD3",14.35074,14.84052,14.55222,14.4995,14.48511,14.65175,14.18532,14.32533,14.72595,14.96047,14.4281,14.57331,13.81417,14.5586,13.74478,13.81686,13.92862,13.55718,14.24015,14.13219,14.52308,14.18856
"TMPO",14.53654,14.02423,14.08557,13.77629,15.65426,14.95093,15.14202,14.95874,14.55036,13.89962,14.82831,14.46294,13.98031,14.02729,12.56514,11.95662,13.31349,12.88316,14.16194,14.63095,14.64954,14.63617
"TMSB10",18.35548,17.30901,18.48737,17.28878,18.925,18.30979,18.46811,18.01569,18.35288,17.34546,18.37543,18.34929,17.26177,17.69081,18.02691,17.95593,18.54626,18.06453,18.15314,18.24394,18.02616,17.58326
"TMSB4X",18.74559,18.29524,19.20366,18.29091,18.85055,18.43177,18.83072,18.19149,18.87254,18.12039,18.52616,18.15539,17.33086,18.65919,18.35681,18.27215,18.0465,17.84016,17.77594,18.226,18.07431,17.27011
"TMTC3",11.96742,12.39973,12.43189,12.77193,11.58823,12.2471,12.25669,12.64602,11.97976,12.58076,11.89552,12.49681,11.71879,12.28192,11.45959,12.09018,11.61675,12.32937,11.40005,12.54429,11.66251,12.50387
"TMUB1",12.74051,11.09654,11.34574,12.14591,11.64422,11.91658,13.50556,12.14017,11.94736,11.1425,12.49138,11.95431,10.6945,11.87337,9.79482,11.34451,11.62954,11.05433,12.14776,12.28354,11.86267,11.87342
"TMX1",15.69358,16.19311,15.55339,16.40004,15.0489,15.74815,15.32375,15.46389,15.69356,15.94222,15.49213,15.71993,15.33376,15.70063,15.20136,15.49817,15.31021,15.24898,15.30579,15.80509,15.36486,15.36509
"TMX2",12.34607,12.1343,12.58384,11.76231,12.65655,12.65188,12.2698,12.39632,12.65207,12.45244,12.64017,12.55384,12.84554,12.21712,12.20398,12.45555,12.76355,12.54994,12.58526,12.30709,12.55295,13.01085
"TMX3",14.9907,15.02309,15.09146,14.99549,14.92841,15.06015,15.30919,14.98604,14.99416,15.00109,15.1837,15.35171,14.62358,14.74747,14.24545,14.82435,14.70739,14.7661,14.67103,15.01307,14.7042,14.73155
"TMX4",14.81869,14.42068,14.1361,14.87343,14.53094,14.4624,14.97524,14.85897,13.75204,14.09634,14.7552,14.92047,14.00116,14.57697,12.34063,13.07087,13.40008,13.7709,13.79069,14.51428,14.06853,14.35936
"TNFAIP2",11.49091,10.50878,11.0777,11.51036,10.96787,11.26735,11.76271,10.84795,11.32287,11.2208,11.27306,11.07794,11.35845,11.22458,11.06908,11.53212,10.93531,11.33069,10.38842,11.1917,11.1258,11.66338
"TNFAIP3",10.79273,10.88297,10.88932,11.3472,10.75218,10.42628,11.09397,10.63484,11.11269,10.4502,10.51795,11.44403,10.58893,9.54279,11.72338,10.98006,12.37059,10.36822,11.07996,10.53319,11.28701,10.2492
"TNFAIP8L3",8.98816,11.185,9.42814,11.47905,10.80913,11.17908,9.73452116602806,10.38212,9.86418,11.01802,8.9415,11.47131,9.12244,9.54278,11.11584,9.87345,10.2496134119156,9.53018,10.06138,10.86566,8.97428,10.26058
"TNFRSF10B",13.29616,12.48024,13.56068,12.18536,12.72344,13.01564,12.80784,12.64978,13.60135,12.30708,12.61358,12.46946,11.9559,13.0738,12.40103,13.23077,13.84478,13.0875,12.26021,11.71867,12.92309,11.97531
"TNIK",10.0618,10.19922,11.55727,10.5099745374686,9.68625,10.87513,10.42717,10.6543,8.69957,10.01201,11.49145,11.15879,10.80349,9.75342,10.02974,8.83995364403874,11.67313,8.69363,10.66694,10.84822,10.43901,10.29284
"TNKS1BP1",13.39077,13.26302,13.87159,13.05764,14.20698,13.87246,13.82337,14.02213,13.83568,13.8758,13.59746,13.97131,13.27109,13.35575,13.69467,12.95816,13.36028,12.99407,12.98928,13.59222,13.50791,14.13835
"TNPO1",13.96878,14.41362,14.25684,14.42503,14.0074,14.54264,13.93334,14.06455,14.65237,14.76214,14.44854,14.49768,14.19096,14.61092,14.25673,14.5899,14.20313,14.46985,14.37899,14.37746,14.45208,14.32479
"TNPO1;TNPO2",13.94432,14.18996,14.12105,13.56273,14.24225,14.34259,13.69168,14.25981,14.58708,14.59215,14.28293,14.20084,14.58603,14.14752,14.62675,14.24831,14.59409,13.7032,14.84513,13.78204,13.65534,14.36811
"TNPO2",11.55946,11.38839,11.25243,11.45481,11.22356,11.14791,11.19145,11.42899,11.3091,11.19321,11.57812,11.32323,11.37157,11.824,11.22392,11.67305,11.30423,11.63282,11.41329,11.80493,11.64954,11.9758
"TNPO3",12.57044,12.52128,12.84234,12.52283,12.73096,12.8162,13.12358,12.68542,12.59401,12.30486,12.97188,12.33917,12.40195,12.71519,12.18523,12.43044,12.67809,12.64998,12.33593,12.61387,12.51762,12.55337
"TNRC6B",9.68421,9.78338,9.37195,8.81004,9.34843,9.19906,9.3662,9.23276,8.687,9.39067,8.92872,9.68564,8.58217,9.36792,9.16894,9.59129600826108,9.60405,9.4662030007407,7.29826,7.98559,8.34683,8.81845
"TNS1",13.98774,13.29051,13.93185,12.86118,13.42371,13.46007,13.51305,13.33409,14.19399,13.49496,13.2136,13.01544,14.34975,14.40577,14.38932,13.59867,13.75854,13.91999,13.47608,14.50195,14.65014,15.68815
"TNS2",13.01186,13.75611,12.7671,13.50067,12.95379,14.05071,13.46446,14.54491,12.7226,14.0279,13.28735,14.07919,12.29299,12.70286,9.77586,11.078,12.62886,12.18794,11.92518,12.82366,11.78522,13.20929
"TNS3",12.23487,12.64677,12.13143,12.62147,11.93521,12.32112,11.87192,12.57076,12.15269,13.06194,11.74726,12.31019,10.93655,10.55304,12.14727,11.57227,10.77468,11.47101,10.90076,12.08787,11.55971,12.11131
"TOLLIP",15.36411,15.17347,15.63105,15.42925,15.57264,15.50763,15.03534,15.69446,15.16266,15.44085,15.50407,15.65043,14.95789,15.08715,14.49284,15.15034,15.28479,15.2189,14.63673,14.68771,15.21763,14.76355
