"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"GLS",-0.0697399999999995,17.8270158670449,-0.292577826167288,0.772531932093456,0.876881905206169,-6.63883656929004
"NUDT9",0.0350551990313939,16.9156142255632,0.291689926641297,0.773202045894319,0.877254025510022,-6.63910231857126
"PRKCSH",0.0305608606031882,19.1909047338073,0.289785628733078,0.774639862378093,0.878175635905899,-6.63966957394747
"ATP6V1C1",-0.0495574070449738,15.3605346422121,-0.289706514077372,0.774699614819835,0.878175635905899,-6.63969306097441
"HSPE1.MOB4",0.0421919203422867,15.4075764054861,0.287491557215903,0.776373068952355,0.879683543644954,-6.64034803888624
"ATP5PF",-0.0641704168429165,17.1244398036709,-0.28613621218831,0.777397612902825,0.879688713008345,-6.64074636305977
"SF3A1",0.0358114402512406,16.1430754462042,0.286050435721876,0.777462467714531,0.879688713008345,-6.6407715091569
"ACAT2",0.0495576351863782,17.1610976192069,0.285887526764256,0.777585646265619,0.879688713008345,-6.6408192466929
"SDSL",-0.0401697539324335,15.0524629485692,-0.285669465369557,0.77775053596446,0.879688713008345,-6.6408831034073
"IMPDH2",-0.0453400941634996,18.2869249544152,-0.28460055184067,0.778558962055001,0.879849738368863,-6.64119542250345
"RPS7",0.0566845452282756,19.5432113531771,0.284573427423407,0.778579479758323,0.879849738368863,-6.64120333269495
"NDRG1",-0.0484736466361362,17.3530796994035,-0.283795893418254,0.779167699272731,0.880126405128255,-6.64142976377546
"EIF3G",-0.0266826957375983,16.4761032861494,-0.283117934494217,0.779680698587246,0.880317898889476,-6.64162669498026
"SOAT1",0.05204493853104,16.0189156189541,0.281580969889568,0.780844071262121,0.881243220891597,-6.64207141550445
"RPS19",-0.0727705757575663,19.9644765289256,-0.279951125922779,0.78207831958803,0.881397857959407,-6.64254038481936
"HEBP1",0.0463052908748942,17.3734758099712,0.279934779095534,0.782090701689315,0.881397857959407,-6.64254507474404
"ATP5F1A",0.0422052350754711,19.6916943546938,0.279845130904587,0.782158607840419,0.881397857959407,-6.64257079008457
"RPL8",-0.0616996728869736,18.9240641266269,-0.27938643850857,0.78250608302621,0.881397857959407,-6.64270223677746
"SPPL2A",0.0696871059256345,17.1109424088317,0.279129746977564,0.782700555878116,0.881397857959407,-6.64277570299169
"HSPA1A",0.0532623333333326,19.0297624554507,0.278052649278741,0.783516737128275,0.881929467395595,-6.64308324193622
"SCP2",0.0320285625302752,18.7038330702123,0.275793103520701,0.785229755732608,0.88310770112893,-6.64372456333129
"CAND1",-0.0386398332485136,19.0845925937658,-0.275627381249204,0.78535543782143,0.88310770112893,-6.6437713953281
"CSNK2A1",-0.0564312495399086,16.3025469418503,-0.275308653342446,0.785597174628935,0.88310770112893,-6.6438613870963
"RIC8A",-0.0659998206064927,16.8756347485582,-0.273568427081201,0.786917425111644,0.883925703828099,-6.64435091043155
"PSMC5",0.0232223821327473,17.7065921652178,0.273440356015337,0.787014614177028,0.883925703828099,-6.64438681485392
"USP7",0.0334946177930942,15.6638874169159,0.272096573306926,0.788034581557187,0.884683588493679,-6.64476253431091
"H2BC11",-0.105867730401979,18.5931911109704,-0.270806918868449,0.789013829336322,0.884785331821669,-6.64512139055375
"PSMD2",-0.026972265130361,17.9894378416309,-0.270669450899751,0.789118231199413,0.884785331821669,-6.64515954218576
"EFEMP2",-0.126525983527236,15.7987040857705,-0.270188041982426,0.789483875425445,0.884785331821669,-6.64529299641934
"PROCR",0.0815702802364271,16.1162417725253,0.270158824415595,0.789506068621208,0.884785331821669,-6.6453010883986
"EPS15L1",-0.0366887662683322,15.0375854886943,-0.268988702929876,0.790395023884302,0.885394425793473,-6.6456244459297
"RPS18",0.0729460811676113,20.1206517812717,0.26421827531607,0.794022177677337,0.887940696965094,-6.64692829890799
"RPS5",0.0531096666666748,19.8243199229468,0.264051595310764,0.794148997984184,0.887940696965094,-6.64697343673027
