"","Ost_contr_8","Ost_dif_8","Ost_contr_9","Ost_dif_9","Ost_contr_11","Ost_dif_11","Ost_contr_12","Ost_dif_12","Ost_contr_20","Ost_dif_20","Ost_contr_22","Ost_dif_22","VIC_contr_213","VIC_dif_213","VIC_contr_431","VIC_dif_431","VIC_contr_432","VIC_dif_432","VIC_contr_482","VIC_dif_482","VIC_contr_494","VIC_dif_494"
"FABP3",17912.2,12257.6,16418.4,13470.7,44875.8,57120.1,42839.4,16595.9,20433.6,31281.4,64955.4,64386.6,27068,29049.6,7341.82,13296.3,18512.2,19356.9,27557.3,22316.1,33872.7,23579.3
"FABP4",NA,357.334,2768.69,937.516,NA,2144.48,630.508,11173.6,NA,1023.94,NA,1472.93,NA,NA,NA,NA,NA,NA,2593.32,NA,NA,NA
"FABP5",68110.1,46643.2,74234.2,50209.5,67903.4,58522.2,75338.2,109474,56639.8,56980.3,58296.8,85855.2,31493.2,33519.5,56787,63197.4,124831,71025.7,27203.8,33690.2,34832.7,26493.9
"FADD",3684.01,3377.46,5022.87,3027.51,5215.69,3331.21,2680.26,3700.86,5849.82,2132.23,4584.8,3346.99,1078.65,2356.35,5172.15,3877.59,2844.19,3308.78,3053.96,2082.63,3122.91,2679.27
"FADS1",1616.41,3923.52,2058.35,2076.2,1073.45,6377.33,1696.99,1893.33,946.993,3793.32,3380.08,2900.89,2642.47,933.919,1265.65,NA,1595.93,1554.47,1785.85,2496.8,2511.45,3428.34
"FADS2",1966.04,5112.98,1786.19,3052.46,1993.93,8792.56,2554.95,3144.9,1065.72,6763.1,3955.34,2490.42,4416.73,1505.19,1178.4,1336.45,4705.42,4721.04,4245.09,6177.57,6879.8,6725.56
"FADS3",3233.34,5478.37,2826.73,5400.63,2188.1,3818.55,2761.54,3434.73,2746.69,4180.59,2898.59,3736.88,3679.22,3284.85,2379.24,3653.94,6030.08,3956.38,1647.97,3883.24,2134.52,3752.57
"FAF1",6399.1,4849.32,6054.62,5161.31,8270.32,6928.52,8587.42,6163.57,6055.94,5389.97,7031.79,5991.96,3832.62,6767.18,4118.72,3536.06,5850.53,5610.66,6037.33,7835.16,5349.35,5078.28
"FAF2",16523.1,12667.2,20756.8,15036.8,16066.1,16342.1,15877.3,17244.4,14239.1,16949.8,19149.6,16015.5,10197.4,20772.3,15954.2,16802.7,13308.8,15839.9,15450.5,15728.1,15550.1,18487.1
"FAH",11701.4,12348.4,13372.6,14994.6,18158.8,29293.5,17862.7,31010.5,13040.9,13675.1,14231.5,18449,17140,34680.6,13212.1,25125.3,12826.8,16238.6,21492.4,45828.8,13642.6,25333.6
"FAHD1",5813.44,4647.53,6116.87,3956.53,5146.61,5248.32,5003.41,6260.18,7740.94,9663.93,7557.35,5910.13,7868.1,10852.8,8581.85,13199.1,5312.2,10319.6,8020.36,6354.6,6544.17,7328.16
"FAHD2A",6911.73,5629.39,7497.13,6530.85,7796.64,8009.04,6431.96,7266.31,7558.6,7339.53,7216.08,6935.17,5474.91,12156.2,9650.65,15258.5,7426.68,16527.6,6077.73,10488.2,7470.61,10553.1
"FAM107B",1352.89,434.7,2366.41,502.21,945.844,453.081,1626.4,377.31,2246.92,608.449,860.013,400.92,251.476,876.356,1161.19,1624.54,4412.27,1412.97,1132,1106.63,1169.28,291.83
"FAM114A1",84415.2,80768.7,89182.7,76650.4,84800.8,75304,89066.4,59380.3,80058.7,67911.9,93644,75783.4,51947.3,70686.1,63522,62586.5,69444.3,68240.1,53852.6,95991.5,69976.4,69774.1
"FAM114A2",12522.3,14963.6,12825.6,14601.4,14865,17048.1,14396.6,14998.6,14699.9,13905.1,13439.8,14432.4,10805.6,19825.9,9746.06,9332.77,12673,9215.44,8153.85,17708.6,11032.4,11400.4
"FAM120A",9834.1,11402.1,11869.1,12201.9,8277.61,10592.7,12623.6,13455.4,12952.1,11316.1,10900.3,10956,10233.5,3500.44,10694.4,2176.82,15119.3,4425.27,8626.26,11742.3,13688.3,12980.7
"FAM120C",1740.28,1549.36,830.613,1459.48,861.855,1718.55,1707.08,2519.12,1248.68,1412.99,1400.69,951.643,1779.09,NA,543.586,NA,1289.28,1338.67,867.078,820.862,1037.47,1929.83
"FAM126A",1539.93,1947.76,2358,1587.56,1650.66,2157.44,1463.69,2599.9,1978.35,1811.18,601.728,1305.06,1862.57,3433.2,1644.74,1070.69,680.999,1116.14,816.65,2996.97,1413.57,2569.19
"FAM136A",1599.24,1183.86,2378.18,1285.59,3649.57,2258.98,3330.71,2799.57,2197.25,1168.16,2086.04,1720.83,1641.03,2312.22,1665.89,1932.81,1605.83,2473.14,1679.32,1724.95,1000.54,1917.4
"FAM162A",11156.4,8376.9,9462.96,12854.8,7352.17,10819.8,10668,13961.4,8451.52,6980.85,10271.1,8047.35,9723.45,18409.5,22026,23666.1,17488.3,25945.8,7104.97,20941.5,10728.2,15588.6
"FAM172A",1512.36,1394.8,1637.09,423.138,1818.7,1128.11,1526.29,1808.48,1791.86,1181.6,1980.31,1236.62,622.061,927.83,1123.25,1088.22,1335.21,1225.15,1426.21,1585.77,1117.54,1477.99
"FAM177A1",1054.56,1398.62,1622.09,1384.79,1466,1492.19,867.334,1369.74,2972.62,3196.88,2130.23,3252.16,3428.46,1044.64,3484.57,1530.96,4027.15,2838.7,4347.29,4039.33,2966.38,2791.97
"FAM180A",2563.67,4841.2,2589.87,2738.91,1830.7,1623.07,3301.04,904.543,1355.07,4002.6,2679.94,779.769,624.597,575.183,NA,85.9054,310.12,618.071,907.007,1514.5,391.376,523.15
"FAM20B",2552.07,2053.35,3912.43,1438.06,3012.34,2666.47,3212.53,2134.72,3537.7,2804.17,4112.34,3088.48,5221.19,778.33,3087.84,1488.24,2843.83,1437.05,2885.21,2942.53,2541.3,1164.44
"FAM234A",12358.6,15706.9,12221.2,9908.25,3790.01,13241.4,15741.5,12565.9,10909.1,12992.7,10047,12391.5,6875.61,14946.9,8276.44,4550.12,7121.23,6757.01,6669.68,14112.8,6061.17,12832.5
"FAM3C",17357.4,26039.8,17065.8,16288.3,31825,31409.6,20433.2,26586,24456.7,26664.2,26536.3,29116.1,36931.8,12597.9,27941.1,13993.3,26425.3,20614.6,36660.5,34063.5,29808.3,20267.2
"FAM50A",6640.15,8894.48,5239.36,5772.95,12793.8,9295.23,8000.74,7864.72,8073.33,4964.71,7508.82,6606.07,5063.16,6509.74,3921.21,2142.17,7674.59,2404.84,6598.16,6719.73,6887.42,4392.42
"FAM8A1",875.919,594.206,1508.5,197.092,1182.08,1883,1496.56,995.255,2262.25,2219.13,3313.23,1220.94,2318.22,1353.94,2341.41,1039.92,2223.54,1617.7,1984.95,1613.26,3384.14,3299.82
"FAM91A1",2318.06,1900.61,2122.45,2261.74,1365.14,2494.9,3206.56,1899.75,3257.31,1826.13,1380.79,2293.8,1698.29,1342.99,1759.45,1903.63,2534.11,2436.2,1477.69,1775.48,1708.92,1828.42
"FAM98A",17810.1,24769.5,23910.2,16675.8,18125.1,22273.4,16145.3,18604.1,25760.5,31285.2,28804.5,23566.8,19126.5,27112.8,22844.5,14606.5,27879,11776.7,15294.3,23840,20509.2,26554.3
"FAM98B",4384.86,3617.01,5988.5,4462.95,6428.74,5722.74,7617.34,6733.14,4960.78,4390.64,6448.53,5632.4,5219.5,7822.62,5309.02,13024.2,4094.4,11044.4,6232.81,7619.42,6638.99,5560.43
"FAP",62543.6,63394.9,64712.6,55577.4,33734,42497.4,25662.4,35070.8,65673.9,113408,101324,66375.3,53779.9,122160,27633.9,55192.5,19871.9,35000,36014.6,51888.3,38089.6,59164
"FARP1",10140.5,7106.01,10276.1,8671.04,5714.72,5452.74,8058.15,5780.9,13054,7969.26,7537.91,5749.01,4491.95,4036.16,4218.74,3816.29,5842.67,4855.1,2339.93,4690.87,5449.29,5817.42
"FARS2",3121.04,2923.1,2657.98,1563.32,3867.57,2634.88,1376.6,1497.12,6040.37,2931.21,7451.31,1591.51,NA,1635.82,7851.69,5237.91,1083.46,431.47,13323.2,NA,2731.28,1516.37
"FARSA",15813.2,15058,16258.8,14353.6,21944.5,17258.1,18375.1,13843.6,20636,18158.7,16035.7,15129.4,16530.8,24848.1,24742.4,25347.9,23957.6,19116.4,17975.9,17855.7,14526.7,16080.2
"FARSB",42421.8,32121.9,40310.6,31532.3,45893.2,46413.4,41841.1,36952.1,50651.9,46542.7,43306.9,41305.1,42802.7,50084.3,44605.2,61740.2,58820.6,52058.3,43362.1,43055.7,34062.1,43800.7
"FAS",4262.6,6046.3,8144.27,5906.78,3330.72,5268.72,5022.22,3688.72,4908.47,4344.7,3135.93,4960.21,2248.97,4609.08,3207.97,4628.5,1985.18,6093.91,1961.75,5290.49,3485.7,3146.53
"FASN",40662.8,88243.2,33930,45738,26165.5,104404,36137.7,69975.5,39841.2,128583,51176.4,97536.8,58205.2,64316.9,36680.6,37900.6,64168.7,53975.5,53035.8,76397.7,71541.4,88435.9
"FAT1",5124.7,5502.95,9527.99,4878.19,3576.3,3832.96,3062.14,4819.97,4970.72,6294.55,4395.63,6083.08,1555.11,903.823,2418.74,1067.86,3453.59,1333.45,1214.4,1157.87,1820.13,1541.95
"FBL",31408.8,17101.5,22015.1,16620.5,29470.7,28305.4,37716.3,32320.9,18132.6,17128.9,30167.9,21674.6,24228.9,39609.6,16124.3,6470.78,16243.4,8534.75,31143.3,25641.7,35446.7,33872.6
"FBLIM1",16532.4,9870.56,16348.2,7296.41,4160.52,4311.21,2435.68,1684.18,19340.3,14381.1,5499.75,4346.8,17010.9,23150.6,43299.7,36476.5,37970.6,53468.8,8215.36,39532.2,20220,45828.4
"FBLN1",106780,228061,108207,157785,86547.1,157565,33781.1,64323.8,155286,224736,58403.2,213939,39242.4,197394,367419,183363,209460,170070,33037.8,219788,50115.1,310946
"FBLN2",3061.41,3192.15,11031.5,6811.79,31507.4,47515.3,21129.5,31853,6049.17,11576.5,20420.9,52175.9,41186.7,41519.6,120933,7635.57,119663,7746.76,15549.2,97609.4,89947.8,288619
"FBLN5",564.02,3963.65,787.592,1529.65,929.44,3439.96,NA,568.075,2513.72,5092.12,NA,2439.03,623.107,5139.72,27727,2397.43,4346.51,2339.49,622.805,7931.11,1067.33,36115.2
"FBN1",15214.1,10124.3,13677.3,5902.13,10548.8,9944.38,8004.26,5005.43,22923.1,9869.61,10028.4,6070.69,21031,3549.63,54507.6,5288.58,71603.6,5142.49,8318.22,16638.2,14514.7,15098.8
"FBXL18",3246.22,3763.62,3564.16,2383.53,2629.35,3598.07,2686.57,3554.61,4084.63,3918.98,3875.22,2788.37,2775.76,2800.81,3073.91,3330.97,2843.95,4137.07,2676.15,2489.65,2992.83,4055.92
"FBXL20",1683.54,987.593,1602.54,825.837,1316.47,859.022,1047,1363.73,1651.95,1170.51,2171.04,674.466,966.236,1290.85,1983.18,1079.36,3605.63,2004.78,723.068,887.703,1547.98,1334.86
"FBXL8",NA,866.515,788.006,468.275,514.58,469.137,624.41,390.674,650.95,455.023,242.017,364.353,NA,48.2282,423.142,484.17,757.561,372.367,833.737,315.265,369.31,586.256
"FBXO22",2525.88,2742.08,3830.4,1925.62,2260.64,4301.15,3584.97,3340.75,2298.23,2951.4,2766.67,1951.9,2019.68,8021.83,2465.75,1681.74,2262.62,2355.01,2551.05,3334.17,2968.43,3025.42
"FBXO30",2588.83,2960.71,2147.7,4022.3,534.145,1427.82,1080,1889.11,705.277,1586.09,1194.88,1524.44,1741.88,1619.57,408.232,1797.39,1683.71,1704.73,1217.6,1419.96,2487.5,2128.92
"FBXO38",132.324,NA,480.251,NA,89.5535,203.409,297.134,276.078,87.9182,NA,149.057,332.969,NA,82.0693,NA,NA,NA,51.1587,NA,139.994,71.4187,237.187
"FBXO7",3185.67,3179.83,2202.5,3766.11,3137.53,2769.77,4384.48,3421.94,2603.9,2494.46,4038.01,2947.76,3219.02,2621.89,2394.54,3924.47,3344.28,4308.64,2537.08,2875.11,2060.87,3234.36
"FBXW5",789.87,797.202,1046.87,1213.53,735.423,1231.88,549.078,1592.87,1013.76,886.452,1051.58,1162.36,281.378,585.663,853.656,433.367,1442.6,399.634,602.193,1195.48,701.304,1075.21
"FCHSD1",3491.42,2515.09,2934.22,1889.15,1484.63,2966.12,2319.98,2281.31,3785.54,2602.85,2218.74,2121.66,917.826,3427.38,1794.97,3422.34,1773.75,2489,1276.73,2758.29,1388.38,1640.7
"FCHSD2",1201.11,1880.88,1744.25,1831.62,1372.49,969.404,793.279,1110.89,1298.64,598.334,2186.91,1887.31,NA,649.035,922.861,629.928,NA,1257.49,135.716,1228.81,NA,425.395
"FDFT1",5502.58,3781.59,6752.51,2527.19,2507.81,6662.18,5878.25,3796.66,3043.64,4482.67,4308.37,5924.11,2892.07,NA,2873.7,NA,4990.51,1285.41,5762.19,990.375,5629.42,2798.85
"FDPS",28274.2,29897.2,25691.9,20032.1,18774.3,37807.1,15106.2,21863.7,28141.3,45054,30213.5,35649.1,23070,30240.3,13682.5,20401.7,24065.5,28879.3,19317.7,25870.2,25019.9,36191.7
"FDX1",4787.2,3851.54,3203.77,2871.74,6447.98,5501.92,5551.92,6234.83,2299.79,5666.14,3809.79,3815.92,4542.66,5896.09,5095.18,4585,3321.58,5428.49,6836.24,4821.97,4187.91,4765.64
"FDXR",12315.5,11622.9,17527.2,12988.1,7055.81,12311.6,10581.2,12477.3,7854.94,9447.19,13789.7,12833,8271.87,12562.7,12011.9,16409.4,8515.47,12295.2,9523.61,9761.16,6950.38,7173.74
"FECH",8354.89,6790.26,14091.2,8941.82,11013.2,10219.4,17370.9,17605.9,11064.1,11286,15742.8,18992.7,5884.92,11746.4,7641.18,14745,5907.51,13762.3,5024.47,9745.91,10591.1,13267.1
"FEN1",29652.5,33704.7,21490.9,19462.7,71833.3,50648.8,63415.7,60934.1,28991.3,31043.4,39117.9,32146.5,31730.2,46206.6,11383,17395.8,25874.1,21897.2,41540.9,44463.4,56540,42318.8
"FER",877.641,1291.68,2297.06,915.292,573.683,1713.26,1004.19,1049.74,1294.97,1031.16,477.74,433.359,338.52,1127.49,569.53,1801.45,NA,1340.04,149.132,1632.44,1037.14,1444.99
"FERMT2",53435,76693.6,68945.6,67417.1,41841.9,64969.3,42034.1,55868.1,61367.8,89181.4,66013.9,72176.4,42350.5,66055.8,57975.9,71653.1,59214.5,88532.6,31682.9,54513.5,47912.9,85489.1
"FERMT3",3971.71,NA,781.418,NA,1288.85,NA,NA,635.969,1019.38,638.251,1112.6,NA,10040.7,9883.89,14826.1,17565.1,27573.9,27767.5,3638.4,2232.19,15565.5,13279.9
"FGD4",1301.59,4055.77,1145.87,5052.02,5387.69,6635.91,6279.85,9866.27,2127.29,3284.04,2632.07,6246.39,1492.98,3396.95,2578.07,17659.6,8412.99,18840.6,1993.99,8124.32,2239.58,4748.29
"FGF2",4624.38,1031.76,4131.89,1025.18,9858.17,3525.89,4694.41,3181.14,8835.33,1413.69,7306.99,1695.52,9283.01,2417.69,6957.46,3790.89,5953.81,1786.97,20321,4245.28,16327.1,5153.49
"FGFR1",583.646,1017.58,1150.19,2459.17,1899.31,2435.49,1999.27,1991.11,628.912,1222.72,1223.32,1556.36,1130.37,1992.77,2001.98,1394.6,833.019,1998.5,715.85,911.195,1353.38,502.166
"FGGY",1718.64,1637.2,2320.61,3418.14,2635.59,3122.31,2205.65,2772.49,1585.81,1428.83,2264.3,1619.6,2101.37,3391.19,1075.76,3806.26,2336.78,3209.87,976.924,2946.12,2278.7,3215.07
"FH",18451.8,18766.8,18682.6,17258.4,22819.1,22599.1,13796.7,18154.8,19467.3,24094.6,22582.6,21430.7,16767.2,25908.2,15911,28212.8,17650.3,24186.7,22688.4,24166.8,18912.8,19086.6
"FHIP2A",7928.18,5466.42,7133.99,6900.45,5513.52,7128.82,5308.37,6544.32,6457.55,4820.67,7430.81,6308.25,5227.75,5867.44,3402.56,4102.88,6336.78,5256.5,5031.43,6795.99,4169.04,5820.02
"FHL1",6928.03,7391.47,12211.7,7053.55,23402.3,17007.6,13963.9,14993.3,3800.31,4146,24893,24319.3,46592.1,52475.3,173513,157646,104271,113134,59225,65130.2,143033,100700
"FHL2",190960,116668,194781,115991,104979,84713.3,84579.5,60329.3,176222,117156,137307,102802,40206,54306.8,88641.1,73640.8,102554,125244,42551.4,58823.2,62010.7,68599.1
"FHL3",8194.01,9068.94,7931.35,8876.28,4978.16,8239.48,2941.6,5844.16,5622.25,6791.63,6240.29,12066.7,2474.81,3893.03,4670.74,4738.09,4069.82,3827.06,3186.32,4156.91,5538.76,7847.08
"FHOD1",6280.64,5778.1,5796.33,4554.25,4850.73,4352.93,3615.19,2463.91,8449.77,6410.63,7564.09,4853.42,2528.45,2653.47,3214.48,1692.26,4674.63,2482.27,2875.71,4413.71,3606.95,3969.36
"FIBP",8473.13,5913.05,5291.46,5013.93,6609.14,7257.94,7075.38,6133.14,4974.91,5237.5,6200.79,7252.98,4476.42,3375.89,2347.66,2407.32,2244.19,1976.35,1848.81,6736.05,3095.9,4713.43
"FILIP1L",1118.88,NA,2098.02,NA,599.182,NA,NA,NA,1496.8,636.459,1428.55,356.215,1764.09,2191.51,4347.7,3006.87,4232.94,2223.39,880.899,3214.42,1734.94,2706.64
"FIP1L1",510.187,299.342,1409.45,370.481,3759.75,1285.36,1375.18,596.285,1515.78,1744.08,1445.76,733.468,1422.55,NA,303.163,NA,214.939,NA,1829.09,1648.88,1736.22,1650.18
"FIS1",8305.93,6091.03,12261.8,7247.45,12462.2,9592.78,8327.06,12456.7,12639.6,11475.5,13862.1,11645.1,11756.7,13236.7,7591.49,6725.12,5832.91,10174.4,11530.2,14538.5,9820.47,8608.92
"FKBP10",124193,136130,118250,83318.2,134208,108707,122626,79233.1,103708,104632,133396,129588,113671,98571.3,169803,60619.6,192601,78687.2,127637,198979,176943,144227
"FKBP11",29202.3,27042.1,26824.9,20356.5,19421.7,20232.4,20685,11307,34098.6,24568.1,22084.4,14268.9,15214.8,17344.7,33714.4,25807.2,20496.2,21911.5,14559.5,24961.4,21968.7,24668.4
"FKBP14",20406.2,29852,19731.5,18035,19492.4,16853.6,12048.4,9800.08,17663.2,22600.9,17316,14524.8,8741.97,15860.4,11474,7815.45,8671.9,5176.29,10882.2,16223.8,12573.9,9758.76
"FKBP15",5501.94,5687.59,8145.58,6501.03,7627.19,7982.38,7108.94,6152.25,6898.31,6322.58,5540.88,6962.21,2983.21,3240.28,4820.94,3002.75,4752.28,5082.71,4413.7,5724.21,4928.69,4770.81
"FKBP1A",70860.8,78656.5,111150,114249,97098.4,89528.4,72936.6,87249.6,110043,111626,101887,109482,101716,169279,111783,153771,112002,134882,92918.4,105188,89320,121044
"FKBP2",32118,33333.3,34181.4,29007.4,30992.9,26373.3,26827.1,27654.6,29340.7,26252.5,27661.8,24077.4,28575.1,22055.3,34849.4,39575.8,40144.1,33530.8,24659.1,33748.4,26954.3,31869.9
"FKBP3",30711.6,21179.8,27302.6,23304.7,45616.7,39200.6,40072,39380.1,30043.3,24536.7,28988.6,34186.1,18669,31205.7,25160.5,35849.9,30366.2,34055.9,23249.3,37358.5,27836.3,32127.5
"FKBP4",19721,10256.2,20864.3,15690.2,25249.1,21533.8,23133.1,16322.9,21393.5,11987.5,18718.8,11965.7,21298.6,21691.7,33562.5,43745.6,44608.9,38188.3,25815.8,28679.1,34216.9,24980.7
"FKBP5",1987.83,27406.9,3576.63,25724.4,2818.23,49513.9,1992.88,44364.4,701.438,35895.9,1885.39,46738.6,4290.33,27235,3310.32,11019.5,4621.58,7794.59,4334.03,35934.9,2088.99,22457.2
"FKBP7",11939.5,17727.3,11022.4,9526.44,12422.8,8454.09,8700.57,7724.02,6346.86,8520.58,8832.49,9373.93,6301.17,7020.71,9921.98,7138.5,7727.24,5399.33,6686.23,11341.4,5976.09,9819.98
"FKBP8",12766.5,7021.8,15214.7,4945.48,14542.7,13663.3,14923.8,10948.6,15458.7,9392.58,12744.4,9753.25,8385.74,5990.04,10934.5,5030.06,9257.72,5963.98,9028.1,9163.34,10689.2,9632.25
"FKBP9",37766.5,48540.9,46536.8,35160.6,39361.8,26982.5,22389.2,15766.3,49370.7,43670.6,41148.3,37216.3,38490,21925.9,31791,16033.8,30572.8,16110.2,34094.8,34503.1,45357.1,38754.6
"FLAD1",2448.43,3500.88,2746.86,3075.03,1777.95,2434.61,2007.04,2670.84,2001.88,2886.7,2973.21,2397.93,1139.54,2791.13,1416.72,4057.2,1689.96,3733.06,1664.48,2438.48,1451.47,2045.9
"FLCN",1840.95,1937.72,1741.24,2263.29,1886.89,2454.88,1928.4,2365.03,1920.76,1246.66,2336.15,1897.96,825.964,1349.29,628.999,1045.6,1173.88,774.384,709.943,907.629,1884.7,1074.32
"FLG",5053.04,NA,429.325,NA,487.036,NA,NA,NA,944.793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FLII",31916.1,34796.9,30764.1,35474.7,24235.6,36227.3,34038.9,32529.5,37121.7,47855.4,33740,46831.8,37359.6,49112.1,28586.7,35730.8,45819.9,40036.7,31569.6,45231.2,42446.8,49618.9
"FLNA",804301,911566,826609,664093,550276,688529,454566,537071,1113940,1071280,580179,529523,845001,923481,1041800,1120200,957821,1374120,653969,1128220,893763,556879
"NA.41",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FLNB",84312.1,51019.1,85016.9,45853.1,54028.3,40975.4,35615.8,42346.8,98544.7,53095.4,86646.9,44798,27296,40023.5,45907.8,47355,40162.4,54080.9,22765.3,29315.9,50022.6,38738.4
"FLNC",211998,143776,159506,100507,147234,115778,67115.4,46625.4,389033,136838,133669,61314.1,745951,375426,923292,749761,1231950,803286,334045,304175,481311,150573
"FLOT1",29151.5,22362.5,36198.9,20558.3,23738.2,30417.4,23220.5,21147.8,27187.9,31131.1,36981.4,27979.7,33414.9,47458.6,10250.9,13833.6,12938.6,14020.8,25267.2,26914.3,30301,46393.3
"FLOT2",10994.9,8820.86,12688.4,10048.5,6379.67,9326.68,7202.21,8390.84,10746.7,12935.2,12947.9,11269.9,16092.1,17914.6,4079.54,4775.19,4424.67,5509.95,11881.9,11638.4,12775.3,17507.6
"FLRT2",3171.51,1317.67,4555.74,1834.28,2984.79,2252.26,3910.5,4143.73,2906.96,2257.3,4211.36,1296.19,907.147,1181.17,NA,2207.21,410.806,NA,143.854,374.83,NA,650.665
"FLYWCH2",1187.11,816.441,1737.28,1351.08,2581.66,1458.99,1585.49,1385.85,2012.42,595.648,558.758,1183.22,425.339,2514.92,1185.6,1842.31,1538.73,1849.37,692.734,2561.17,661.014,1542.97
"FMNL2",NA,384.488,407.715,NA,NA,399.063,NA,337.054,152.172,623.732,222.039,682.328,118.652,562.567,474.297,150.196,404.056,NA,NA,273.768,NA,362.835
"FMNL3",1626.47,1102.66,466.718,663.141,579.071,845.391,610.67,654.118,679.891,1500.67,760.171,982.711,549.53,747.153,248.744,538.306,NA,201.934,96.0418,715.906,125.766,832.481
"FMO3",4170.6,22636.6,7239.59,17243.2,309.927,1865.63,4243.5,589.473,1694.28,33366.4,NA,NA,NA,669.356,2248.52,5029.63,NA,3978.33,1591.33,3602.17,872.277,1305.14
"FMOD",1956.81,1262.82,1603.88,2042.98,4814.93,2162.95,3360.45,3356.32,545.716,1480.39,NA,2050.77,311.426,1242.84,3774.69,7886.59,3767.48,4271.28,418.05,1904.99,627.994,2422.81
"FMR1",5692.72,4743.13,4240.86,3583.25,5348.85,4404.75,6141.96,4278.7,5285.06,4948.23,3326.86,3921.36,2711.92,3389.16,1398.26,544.595,2533.54,622.419,3432.13,4500.28,4103.04,4318.47
"NA.42",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FN1",86440.2,92732.4,72488.3,43466.8,48029.9,132847,24125.9,50288,94251.2,107102,90130.9,83221.5,159300,32421.9,100635,31473.2,88308.8,27287.7,51583.8,38435.1,62689.4,110994
"FN3K",4627.35,3785.74,5492.49,3464.27,3991.58,4283.75,6540.9,2724.91,5246.53,6276.17,7201.99,3565.69,4320.36,5563.3,3515.11,1854.87,3559.31,5408.79,3302.11,3438.62,4427.23,3124.35
"FN3KRP",12227.9,7584.43,9496.94,8950.29,12987.6,12412,13072.1,13904.9,8716.39,9575.03,7911.48,8588.48,6138.25,11205.4,7217.19,17847,10685.9,15032.7,6342.08,10320.1,6363.27,5797.79
"FNBP1",1493.91,1207.18,1476.12,2081.64,1218.71,1360.8,1040.14,868.098,1093.53,783.757,1133.91,1212.04,1495.57,1548.91,1544.59,1221.11,2712.75,2029.95,1502,2573.37,2366.42,2292.33
"FNBP1L",970.168,2588.41,1596.92,4320.83,NA,1745.82,NA,3553.38,1541.59,3526.02,473.675,1167.43,593.024,2415.89,NA,853.401,356.805,1125.64,208.051,2183.25,290.944,1885.55
"FNDC3A",2211.78,2075.26,902.953,1655.67,3213.96,2801.25,1898.31,1706.29,2974.69,2369.02,2134.86,2116.59,3770,2516.15,1689.01,2810.22,1794.68,3308.89,1750.29,3983.88,4186.32,2972.66
"FNDC3B",7102.27,7161.05,7251.68,5682.8,4144.66,6034.6,5793.01,5387.61,11166.8,6225.43,5596.31,4900.1,5506.96,3173.24,10366.7,4791.43,14002.7,6821.95,3886.68,7268.84,6595.44,6241.27
"FNTA",4461.03,6647.04,6159.86,6473.77,7480.85,6427.54,3711.04,5394.45,6438.91,8517.87,4896.73,6454.34,4121.41,7234.42,6685.39,8393.01,5115.81,9564.57,6268.42,7631.69,6125.19,5196.35
"FNTB",5607,4522.3,6542.9,3726.94,7215.39,5708.77,5198.5,3437.14,8088.09,9066.21,7182.55,6611.28,6995.14,7343.53,5210.56,7453.98,7130.18,8782.46,5915.2,8377.26,8665.65,9334.28
"FOCAD",2895.63,2573.64,1782.63,2163.33,1059.35,1996.86,1561.72,1826.82,1615.92,2023.8,2181.65,2232.42,1639.55,2188.41,1817.5,1764.63,2173.68,2562.56,1367.54,3063.36,1470.49,2918.28
"FOXK1",4414.71,3171.67,3881.25,3237.5,1925.36,4364.96,6366.66,5263.81,4293.1,3331.57,3290.01,4492.51,3088.4,4377.36,2772.51,3234.7,2155.91,3469.65,2254.89,3734.64,3974.2,4596.78
"FOXO1",NA,600.068,473.382,353.463,156.308,1110.54,261.366,1092.12,NA,426.262,249.834,854.244,89.9985,882.2,515.387,811.554,133.247,NA,NA,447.783,74.2196,523.224
"FOXO3",379.308,414.516,629.022,121.857,511.847,1074.87,530.19,536.932,538.833,554.881,447.845,568.835,200.491,574.201,251.844,355.009,654.852,422.263,526.432,639.462,619.7,1750.29
"FPGS",687.48,889.875,663.333,946.565,794.908,799.216,1634.51,924.349,1100.47,1211.99,1393.28,520.739,902.433,NA,472.271,352.424,812.786,681.414,254.488,280.156,1226.18,337.794
"FRG1",1431.73,746.026,859.285,NA,2483.84,1289.88,1483.27,1271.52,1044.53,844.266,1919.95,788.293,2236.34,805.355,672.833,NA,672.973,NA,1907.21,700.278,1325.13,1214.5
"FRMD6",9266.1,4709.46,10519.4,5879.59,5238.87,3611.8,5717.39,2510.19,11542.1,5384.45,6443.93,3730.27,3151.92,3773.52,3586.65,1897.03,5224.47,2621.26,2069.69,2823.79,5448.94,2677.62
"FRMD8",3359.23,4275.98,3324.04,4914.34,3873.72,5069.35,3815.61,5615.36,3665.42,6405.91,4375.02,6597.81,3077.64,5397.09,3285.99,3687.46,3275.54,3401.26,1889.44,3436.75,4374.87,5697.44
"FRYL",1072.42,1484.13,875.053,1450.84,616.529,1106.45,1435.26,1435.47,1150.41,1143.46,1189.42,1213.98,960.212,1014.92,1268.06,903.042,1503.5,1421.13,970.484,1471.9,1456.39,1673.74
